,index,name,norad,classification,int_desig,epoch_year,epoch_day,dn_o2,ddn_o6,bstar,set_num,inc,raan,ecc,argp,M,n,rev_num
0,1,tandemx,36605,U,10030A,2021,1.09863832,-4.86e-06,0.0,-1.9969e-05,999,97.4437,11.2964,0.0001991,76.7662,5.3912,15.19148454,58404
1,2,tandemx,36605,U,10030A,2021,1.43307506,-1.2e-06,0.0,-2.5136e-06,999,97.4435,11.6266,0.0001914,80.2786,29.7394,15.19150837,58409
2,3,tandemx,36605,U,10030A,2021,1.43307506,-1.2e-06,0.0,-2.5136e-06,999,97.4435,11.6266,0.0001914,80.2786,29.7394,15.19150837,58409
3,4,tandemx,36605,U,10030A,2021,1.82774884,1.95e-06,0.0,1.2456e-05,999,97.4437,12.0153,0.000204,87.1458,19.9591,15.19153191,58415
4,5,tandemx,36605,U,10030A,2021,1.82774884,1.95e-06,0.0,1.2456e-05,999,97.4437,12.0153,0.000204,87.1458,19.9591,15.19153191,58415
5,6,tandemx,36605,U,10030A,2021,2.14955902,3.84e-06,0.0,2.1454e-05,999,97.4437,12.332,0.000192,84.3799,341.5741,15.1915489,58420
6,7,tandemx,36605,U,10030A,2021,2.49494948,4.57e-06,0.0,2.4953e-05,999,97.4437,12.6722,0.0001929,85.0816,68.5976,15.19155826,58425
7,8,tandemx,36605,U,10030A,2021,2.49494948,4.57e-06,0.0,2.4953e-05,999,97.4437,12.6722,0.0001929,85.0816,68.5976,15.19155826,58425
8,9,tandemx,36605,U,10030A,2021,2.81792957,6.99e-06,0.0,3.6457e-05,999,97.4432,12.9913,0.0001976,85.2996,33.6245,15.19157721,58430
9,10,tandemx,36605,U,10030A,2021,2.81792957,6.99e-06,0.0,3.6457e-05,999,97.4432,12.9913,0.0001976,85.2996,33.6245,15.19157721,58430
10,11,tandemx,36605,U,10030A,2021,3.13822583,8.16e-06,0.0,4.2028e-05,999,97.4433,13.3066,0.0002075,86.9184,342.5792,15.19158684,58435
11,12,tandemx,36605,U,10030A,2021,3.5423837,7.82e-06,0.0,4.0401e-05,999,97.4435,13.7048,0.0002038,85.8083,32.6055,15.19159046,58441
12,13,tandemx,36605,U,10030A,2021,3.5423837,7.82e-06,0.0,4.0401e-05,999,97.4435,13.7048,0.0002038,85.8083,32.6055,15.19159046,58441
13,14,tandemx,36605,U,10030A,2021,3.86845559,7e-06,0.0,3.6493e-05,999,97.4435,14.0261,0.000194,86.1419,14.4059,15.1915865,58446
14,15,tandemx,36605,U,10030A,2021,3.86845559,7e-06,0.0,3.6493e-05,999,97.4435,14.0261,0.000194,86.1419,14.4059,15.1915865,58446
15,16,tandemx,36605,U,10030A,2021,4.20219534,5.24e-06,0.0,2.8127e-05,999,97.4436,14.355,0.0002004,85.1087,39.4742,15.19157276,58451
16,17,tandemx,36605,U,10030A,2021,4.53069256,3.39e-06,0.0,1.9355e-05,999,97.4438,14.6785,0.000188,80.1849,39.7785,15.19155892,58456
17,18,tandemx,36605,U,10030A,2021,4.53069256,3.39e-06,0.0,1.9355e-05,999,97.4438,14.6785,0.000188,80.1849,39.7785,15.19155892,58456
18,19,tandemx,36605,U,10030A,2021,4.8567606,-1.573e-05,0.0,-7.176e-05,999,97.4445,15.001,0.0001962,87.3923,14.6526,15.1914572,58461
19,20,tandemx,36605,U,10030A,2021,5.19095792,-1.737e-05,0.0,-7.958e-05,999,97.4443,15.3303,0.0001914,86.748,41.8292,15.19144022,58466
20,21,tandemx,36605,U,10030A,2021,5.52489733,-1.753e-05,0.0,-8.0337e-05,999,97.4443,15.6594,0.0001933,84.2781,69.4213,15.19142917,58471
21,22,tandemx,36605,U,10030A,2021,5.52489733,-1.753e-05,0.0,-8.0337e-05,999,97.4443,15.6594,0.0001933,84.2781,69.4213,15.19142917,58471
22,23,tandemx,36605,U,10030A,2021,5.84056537,-1.823e-05,0.0,-8.3682e-05,999,97.4449,15.9707,0.0001911,83.961,354.9976,15.19141508,58476
23,24,tandemx,36605,U,10030A,2021,5.84056537,-1.823e-05,0.0,-8.3682e-05,999,97.4449,15.9707,0.0001911,83.961,354.9976,15.19141508,58476
24,25,tandemx,36605,U,10030A,2021,6.16722924,-1.64e-05,0.0,-7.4927e-05,999,97.4448,16.2924,0.0001842,80.5986,343.7189,15.1914144,58481
25,26,tandemx,36605,U,10030A,2021,6.37330191,-1.758e-05,0.0,-8.0549e-05,999,97.4449,16.4957,0.0001889,81.0002,29.5884,15.19140102,58484
26,27,tandemx,36605,U,10030A,2021,6.37330191,-1.758e-05,0.0,-8.0549e-05,999,97.4449,16.4957,0.0001889,81.0002,29.5884,15.19140102,58484
27,28,tandemx,36605,U,10030A,2021,7.09053035,2.784e-05,0.0,0.0001357,999,97.4458,17.2033,0.0001756,93.1507,337.4753,15.1916033,58495
28,29,tandemx,36605,U,10030A,2021,7.29301902,-3.21e-06,0.0,-1.2102e-05,999,97.4452,17.4027,0.0001946,79.6441,17.64,15.19149453,58498
29,30,tandemx,36605,U,10030A,2021,8.93287736,5.5e-06,0.0,2.9366e-05,999,97.4461,19.0181,0.0001635,92.4437,327.46,15.19156077,58523
30,31,tandemx,36605,U,10030A,2021,8.93287736,5.5e-06,0.0,2.9366e-05,999,97.4461,19.0181,0.0001635,92.4437,327.46,15.19156077,58523
31,32,tandemx,36605,U,10030A,2021,9.91856243,-1.436e-05,0.0,-6.5222e-05,999,97.4459,19.9897,0.0001893,75.5693,331.5217,15.19145968,58538
32,33,tandemx,36605,U,10030A,2021,10.12365802,-1.6e-05,0.0,-7.3023e-05,999,97.4461,20.1916,0.000188,75.4584,12.5671,15.1914461,58541
33,34,tandemx,36605,U,10030A,2021,10.45390323,-1.683e-05,0.0,-7.7007e-05,999,97.4462,20.5172,0.0001869,74.5612,18.3949,15.19143111,58546
34,35,tandemx,36605,U,10030A,2021,10.59656266,-1.638e-05,0.0,-7.4837e-05,999,97.4459,20.6571,0.0001888,74.8064,77.8453,15.19142909,58548
35,36,tandemx,36605,U,10030A,2021,10.77920228,-1.745e-05,0.0,-7.9959e-05,999,97.446,20.8372,0.0001884,75.667,355.1853,15.19141637,58551
36,37,tandemx,36605,U,10030A,2021,10.91456144,-1.735e-05,0.0,-7.9447e-05,999,97.446,20.9705,0.0001881,75.1578,15.4896,15.19141255,58553
37,38,tandemx,36605,U,10030A,2021,14.61108603,1.079e-05,0.0,5.4566e-05,999,97.4445,24.6122,0.000167,85.9553,47.982,15.19160378,58609
38,39,tandemx,36605,U,10030A,2021,15.46762796,6.7e-06,0.0,3.5102e-05,999,97.4449,25.4552,0.0001525,71.809,63.512,15.19157995,58622
39,40,tandemx,36605,U,10030A,2021,15.60167841,6.34e-06,0.0,3.3364e-05,999,97.4449,25.5874,0.0001539,59.4623,88.5035,15.19157845,58624
40,41,tandemx,36605,U,10030A,2021,15.80384988,5.65e-06,0.0,3.0095e-05,999,97.4444,25.786,0.0001577,48.1201,124.8027,15.19157522,58627
41,42,tandemx,36605,U,10030A,2021,16.58980966,-3.22e-06,0.0,-1.215e-05,999,97.444,26.5613,0.0001527,75.8612,72.6701,15.1915104,58639
42,43,tandemx,36605,U,10030A,2021,16.71505142,-7.81e-06,0.0,-3.3994e-05,999,97.445,26.6856,0.0001729,88.5259,24.4894,15.19147142,58641
43,44,tandemx,36605,U,10030A,2021,16.90874676,-9.95e-06,0.0,-4.4189e-05,999,97.4449,26.8768,0.0001751,91.8174,359.8233,15.19145409,58644
44,45,tandemx,36605,U,10030A,2021,17.03494506,-9.91e-06,0.0,-4.4019e-05,999,97.4449,27.0013,0.0001752,91.3631,330.0064,15.19145197,58646
45,46,tandemx,36605,U,10030A,2021,17.03494506,-9.91e-06,0.0,-4.4019e-05,999,97.4449,27.0013,0.0001752,91.3631,330.0064,15.19145197,58646
46,47,tandemx,36605,U,10030A,2021,17.03494506,-1.146e-05,0.0,-5.1413e-05,999,97.4445,27.0003,0.0001793,91.5274,329.8358,15.19143205,58646
47,48,tandemx,36605,U,10030A,2021,23.24038961,-9.23e-06,0.0,-4.0776e-05,999,97.4466,33.1191,0.000208,96.276,40.6793,15.19144645,58740
48,49,tandemx,36605,U,10030A,2021,23.36851111,-8.79e-06,0.0,-3.8694e-05,999,97.4467,33.2458,0.000227,100.1642,17.0385,15.19145082,58742
49,50,tandemx,36605,U,10030A,2021,23.50644044,-9.33e-06,0.0,-4.1223e-05,999,97.4467,33.3811,0.0002246,101.3687,49.6795,15.19144721,58744
50,51,tandemx,36605,U,10030A,2021,24.42584887,7.45e-06,0.0,3.8663e-05,999,97.4457,34.2865,0.0002103,100.7132,35.3475,15.1915397,58758
51,52,tandemx,36605,U,10030A,2021,24.8148478,9.38e-06,0.0,4.787e-05,999,97.4463,34.6697,0.0002094,97.5701,4.5562,15.19155852,58764
52,53,tandemx,36605,U,10030A,2021,24.8148478,9.38e-06,0.0,4.787e-05,999,97.4463,34.6697,0.0002094,97.5701,4.5562,15.19155852,58764
53,54,tandemx,36605,U,10030A,2021,25.13740205,9.99e-06,0.0,5.0745e-05,999,97.4457,34.9873,0.0002079,98.2808,326.7599,15.19156902,58769
54,55,tandemx,36605,U,10030A,2021,25.47870571,9.57e-06,0.0,4.8731e-05,999,97.4458,35.3244,0.0002036,95.0468,35.3794,15.19157328,58774
55,56,tandemx,36605,U,10030A,2021,25.47870571,9.57e-06,0.0,4.8731e-05,999,97.4458,35.3244,0.0002036,95.0468,35.3794,15.19157328,58774
56,57,tandemx,36605,U,10030A,2021,25.92359471,9.44e-06,0.0,4.8115e-05,999,97.4458,35.7627,0.0002054,93.1124,308.8449,15.19158124,58781
57,58,tandemx,36605,U,10030A,2021,25.98734666,9.22e-06,0.0,4.7082e-05,999,97.4459,35.8255,0.0002075,90.7313,299.6591,15.19158052,58782
58,59,tandemx,36605,U,10030A,2021,25.98734666,9.22e-06,0.0,4.7082e-05,999,97.4459,35.8255,0.0002075,90.7313,299.6591,15.19158052,58782
59,60,tandemx,36605,U,10030A,2021,27.24488499,3.19e-06,0.0,1.8399e-05,999,97.4451,37.0651,0.0002025,93.426,329.9765,15.19154492,58801
60,61,tandemx,36605,U,10030A,2021,27.45084123,1.08e-06,0.0,8.3176e-06,999,97.4452,37.2676,0.0001945,95.711,13.3313,15.19153095,58804
61,62,tandemx,36605,U,10030A,2021,27.79209531,-1.81e-06,0.0,-5.4405e-06,999,97.4452,37.6038,0.0001941,88.5057,85.6338,15.19151114,58809
62,63,tandemx,36605,U,10030A,2021,27.96867031,-2.24e-06,0.0,-7.4834e-06,999,97.4452,37.7778,0.0001956,90.4145,328.7868,15.19150747,58812
63,64,tandemx,36605,U,10030A,2021,28.10571287,-7.99e-06,0.0,-3.4883e-05,999,97.445,37.9122,0.0002049,94.486,353.7076,15.19147702,58814
64,65,tandemx,36605,U,10030A,2021,28.44487065,-9.69e-06,0.0,-4.2962e-05,999,97.4451,38.2454,0.0002095,93.8388,47.9995,15.19146291,58819
65,66,tandemx,36605,U,10030A,2021,28.44487065,-9.69e-06,0.0,-4.2962e-05,999,97.4451,38.2454,0.0002095,93.8388,47.9995,15.19146291,58819
66,67,tandemx,36605,U,10030A,2021,28.78075803,-1.169e-05,0.0,-5.2472e-05,999,97.4453,38.5767,0.0002127,93.5735,84.031,15.19144391,58824
67,68,tandemx,36605,U,10030A,2021,28.95239744,-1.069e-05,0.0,-4.7724e-05,999,97.4454,38.7453,0.0002099,92.722,302.9685,15.19144663,58827
68,69,tandemx,36605,U,10030A,2021,29.09367711,-1.079e-05,0.0,-4.8206e-05,999,97.4453,38.8856,0.0002047,89.5145,358.331,15.19144453,58829
69,70,tandemx,36605,U,10030A,2021,29.50018182,-1.025e-05,0.0,-4.5645e-05,999,97.4455,39.2867,0.000203,90.1084,59.465,15.19144141,58835
70,71,tandemx,36605,U,10030A,2021,29.50018182,-1.025e-05,0.0,-4.5645e-05,999,97.4455,39.2867,0.000203,90.1084,59.465,15.19144141,58835
71,72,tandemx,36605,U,10030A,2021,29.81677524,-8.29e-06,0.0,-3.6315e-05,999,97.4455,39.5987,0.0002133,90.8577,349.0466,15.19145237,58840
72,73,tandemx,36605,U,10030A,2021,29.94515383,-6.27e-06,0.0,-2.6652e-05,999,97.4451,39.7243,0.0002002,85.6894,335.8701,15.19146887,58842
73,74,tandemx,36605,U,10030A,2021,30.08072457,-4.98e-06,0.0,-2.0518e-05,999,97.445,39.8583,0.0001879,80.6782,1.8417,15.1914792,58844
74,75,tandemx,36605,U,10030A,2021,30.28581138,-3.77e-06,0.0,-1.474e-05,999,97.445,40.0601,0.0001897,75.0026,48.4133,15.19148824,58847
75,76,tandemx,36605,U,10030A,2021,30.34989091,-4.16e-06,0.0,-1.6596e-05,999,97.4451,40.124,0.0001894,73.9489,39.6857,15.19148305,58848
76,77,tandemx,36605,U,10030A,2021,30.34989091,-4.16e-06,0.0,-1.6596e-05,999,97.4451,40.124,0.0001894,73.9489,39.6857,15.19148305,58848
77,78,tandemx,36605,U,10030A,2021,33.57767868,-1.576e-05,0.0,-7.1875e-05,999,97.4449,43.3042,0.0002002,73.6,41.3775,15.19144619,58897
78,79,tandemx,36605,U,10030A,2021,33.89543319,1.33e-06,0.0,9.5235e-06,999,97.4455,43.617,0.0001943,78.5486,333.1146,15.19152619,58902
79,80,tandemx,36605,U,10030A,2021,33.89543319,1.33e-06,0.0,9.5235e-06,999,97.4455,43.617,0.0001943,78.5486,333.1146,15.19152619,58902
80,81,tandemx,36605,U,10030A,2021,34.16124882,-3.3e-07,0.0,1.646e-06,999,97.446,43.8791,0.0001931,79.2677,345.1934,15.19151383,58906
81,82,tandemx,36605,U,10030A,2021,34.5605588,-3.75e-06,0.0,-1.4672e-05,999,97.4456,44.2719,0.0001942,78.2165,8.6465,15.19148995,58912
82,83,tandemx,36605,U,10030A,2021,34.5605588,-3.75e-06,0.0,-1.4672e-05,999,97.4456,44.2719,0.0001942,78.2165,8.6465,15.19148995,58912
83,84,tandemx,36605,U,10030A,2021,34.89024838,-6.77e-06,0.0,-2.9032e-05,999,97.446,44.597,0.0002021,84.6622,4.0934,15.19146454,58917
84,85,tandemx,36605,U,10030A,2021,34.89024838,-6.77e-06,0.0,-2.9032e-05,999,97.446,44.597,0.0002021,84.6622,4.0934,15.19146454,58917
85,86,tandemx,36605,U,10030A,2021,35.14897377,-7.31e-06,0.0,-3.1602e-05,999,97.4461,44.8519,0.0001986,86.4115,336.3918,15.1914578,58921
86,87,tandemx,36605,U,10030A,2021,35.55430869,-9.06e-06,0.0,-3.9976e-05,999,97.4452,45.2517,0.0002115,84.6072,33.5254,15.19144161,58927
87,88,tandemx,36605,U,10030A,2021,35.55430869,-9.06e-06,0.0,-3.9976e-05,999,97.4452,45.2517,0.0002115,84.6072,33.5254,15.19144161,58927
88,89,tandemx,36605,U,10030A,2021,35.68504564,-9.16e-06,0.0,-4.0433e-05,999,97.4455,45.3813,0.0002119,82.2543,30.4124,15.1914395,58929
89,90,tandemx,36605,U,10030A,2021,39.70473721,6.61e-06,0.0,3.4641e-05,999,97.4453,49.3424,0.0001893,79.691,42.5078,15.19157677,58990
90,91,tandemx,36605,U,10030A,2021,39.70473721,6.61e-06,0.0,3.4641e-05,999,97.4453,49.3424,0.0001893,79.691,42.5078,15.19157677,58990
91,92,tandemx,36605,U,10030A,2021,40.88510809,-2.95e-06,0.0,-1.0846e-05,999,97.4454,50.5064,0.0001929,78.689,14.7378,15.19150277,59008
92,93,tandemx,36605,U,10030A,2021,41.20964657,-4.33e-06,0.0,-1.7407e-05,999,97.4453,50.8262,0.0001907,78.1028,349.0658,15.19148927,59013
93,94,tandemx,36605,U,10030A,2021,41.54827951,-5.87e-06,0.0,-2.4767e-05,999,97.4448,51.1597,0.0002165,86.029,31.9232,15.19147805,59018
94,95,tandemx,36605,U,10030A,2021,41.54827951,-5.87e-06,0.0,-2.4767e-05,999,97.4448,51.1597,0.0002165,86.029,31.9232,15.19147805,59018
95,96,tandemx,36605,U,10030A,2021,41.87426263,-7.15e-06,0.0,-3.0843e-05,999,97.4457,51.4808,0.0002436,90.836,8.7634,15.19146897,59023
96,97,tandemx,36605,U,10030A,2021,41.87426263,-7.15e-06,0.0,-3.0843e-05,999,97.4457,51.4808,0.0002436,90.836,8.7634,15.19146897,59023
97,98,tandemx,36605,U,10030A,2021,42.20925023,-6.49e-06,0.0,-2.7725e-05,999,97.4455,51.8103,0.0001977,90.6899,39.7735,15.19147523,59028
98,99,tandemx,36605,U,10030A,2021,42.5366452,-4.31e-06,0.0,-1.7314e-05,999,97.4453,52.1327,0.0002139,98.4835,21.3486,15.19148726,59033
99,100,tandemx,36605,U,10030A,2021,42.5366452,-4.31e-06,0.0,-1.7314e-05,999,97.4453,52.1327,0.0002139,98.4835,21.3486,15.19148726,59033
100,101,tandemx,36605,U,10030A,2021,42.86262051,-2.62e-06,0.0,-9.3004e-06,999,97.4453,52.4534,0.0002321,105.6107,355.8319,15.19149736,59038
101,102,tandemx,36605,U,10030A,2021,42.86262051,-2.62e-06,0.0,-9.3004e-06,999,97.4453,52.4534,0.0002321,105.6107,355.8319,15.19149736,59038
102,103,tandemx,36605,U,10030A,2021,43.19719231,-6.6e-07,0.0,3.4295e-08,999,97.4449,52.7822,0.0002264,107.026,23.0107,15.19151152,59043
103,104,tandemx,36605,U,10030A,2021,43.59039498,1.38e-06,0.0,9.7589e-06,999,97.445,53.1703,0.0002213,103.6478,15.4244,15.19152475,59049
104,105,tandemx,36605,U,10030A,2021,43.85568381,2.59e-06,0.0,1.554e-05,999,97.4451,53.4318,0.0002142,101.9146,27.0861,15.19153379,59053
105,106,tandemx,36605,U,10030A,2021,43.85568381,2.59e-06,0.0,1.554e-05,999,97.4451,53.4318,0.0002142,101.9146,27.0861,15.19153379,59053
106,107,tandemx,36605,U,10030A,2021,44.04558738,2.83e-06,0.0,1.6686e-05,999,97.4447,53.6186,0.0002111,101.3482,345.564,15.19153647,59056
107,108,tandemx,36605,U,10030A,2021,44.37934728,3.44e-06,0.0,1.9581e-05,999,97.4447,53.9478,0.000211,97.9574,13.1083,15.19154218,59061
108,109,tandemx,36605,U,10030A,2021,45.70064682,-2.11e-06,0.0,-6.8514e-06,999,97.4447,55.2495,0.0002066,97.6448,34.9029,15.19149952,59081
109,110,tandemx,36605,U,10030A,2021,45.83169275,-3.73e-06,0.0,-1.4549e-05,999,97.4448,55.3789,0.000215,101.7951,26.9713,15.19148561,59083
110,111,tandemx,36605,U,10030A,2021,46.1489594,-4.57e-06,0.0,-1.8578e-05,999,97.4449,55.6917,0.0002121,100.2851,322.4841,15.19147961,59088
111,112,tandemx,36605,U,10030A,2021,46.22692556,-4.05e-06,0.0,-1.6092e-05,999,97.4449,55.7686,0.000215,99.5752,29.3145,15.19148209,59089
112,113,tandemx,36605,U,10030A,2021,47.00386578,-9.26e-06,0.0,-4.0931e-05,999,97.4449,56.534,0.0002084,94.5451,320.6511,15.19144167,59101
113,114,tandemx,36605,U,10030A,2021,47.60405382,-4.41e-06,0.0,-1.7794e-05,999,97.4452,57.1262,0.0002034,93.2785,2.2398,15.19147872,59110
114,115,tandemx,36605,U,10030A,2021,48.59187403,-9.4e-07,0.0,-1.2787e-06,999,97.4454,58.0997,0.0002087,94.3354,0.0871,15.19150588,59125
115,116,tandemx,36605,U,10030A,2021,48.72653855,2e-08,0.0,3.3027e-06,999,97.4453,58.2325,0.0002021,95.231,15.1966,15.19151191,59127
116,117,tandemx,36605,U,10030A,2021,48.85609642,3.6e-07,0.0,4.9014e-06,999,97.4452,58.3602,0.0002031,97.8096,0.7125,15.19151426,59129
117,118,tandemx,36605,U,10030A,2021,49.04959163,3.8e-07,0.0,4.9826e-06,999,97.4449,58.551,0.0001979,92.6483,343.4127,15.19151483,59132
118,119,tandemx,36605,U,10030A,2021,49.38577265,1.69e-06,0.0,1.1264e-05,999,97.4452,58.8824,0.0002077,93.5071,19.9397,15.19152363,59137
119,120,tandemx,36605,U,10030A,2021,49.5249286,1.96e-06,0.0,1.2546e-05,999,97.4452,59.0193,0.0002052,93.5676,60.4307,15.19152567,59139
120,121,tandemx,36605,U,10030A,2021,49.71505582,1.51e-06,0.0,1.0392e-05,999,97.4459,59.2067,0.000202,91.3942,21.7312,15.1915206,59142
121,122,tandemx,36605,U,10030A,2021,49.90872491,1.64e-06,0.0,1.0994e-05,999,97.4457,59.3977,0.000205,91.1241,0.4912,15.19152147,59145
122,123,tandemx,36605,U,10030A,2021,50.04045569,1.63e-06,0.0,1.0963e-05,999,97.4457,59.5275,0.0002061,91.0299,0.5548,15.19152196,59147
123,124,tandemx,36605,U,10030A,2021,50.37329654,1.6e-06,0.0,1.0795e-05,999,97.4459,59.8561,0.0002028,84.4024,26.3053,15.19152078,59152
124,125,tandemx,36605,U,10030A,2021,50.57237197,1.22e-06,0.0,9.0226e-06,999,97.4459,60.0521,0.0001966,80.5661,38.1767,15.19151817,59155
125,126,tandemx,36605,U,10030A,2021,50.77992499,-9e-08,0.0,2.7419e-06,999,97.4461,60.2571,0.0001935,81.5529,91.5554,15.19150713,59158
126,127,tandemx,36605,U,10030A,2021,51.02746272,-1.48e-06,0.0,-3.8664e-06,999,97.4457,60.502,0.0002009,82.7301,3.2782,15.19149508,59162
127,128,tandemx,36605,U,10030A,2021,51.36163623,-2.61e-06,0.0,-9.2195e-06,999,97.4456,60.8318,0.0002068,83.1082,29.3033,15.19148471,59167
128,129,tandemx,36605,U,10030A,2021,51.56026017,-9.04e-06,0.0,-3.9856e-05,999,97.4461,61.0274,0.0002092,88.5006,29.469,15.19144641,59170
129,130,tandemx,36605,U,10030A,2021,51.7461394,-9.88e-06,0.0,-4.3864e-05,999,97.4462,61.2103,0.0002139,92.6087,321.2695,15.19143691,59173
130,131,tandemx,36605,U,10030A,2021,51.94521469,-9.68e-06,0.0,-4.2924e-05,999,97.4465,61.4061,0.0002183,93.6668,328.2439,15.19143462,59176
131,132,tandemx,36605,U,10030A,2021,52.08080726,-9.3e-06,0.0,-4.1126e-05,999,97.4465,61.54,0.0002137,91.3836,351.6004,15.19143597,59178
132,133,tandemx,36605,U,10030A,2021,52.61441177,-8.52e-06,0.0,-3.7403e-05,999,97.4464,62.0657,0.0002193,87.1698,32.1976,15.19143608,59186
133,134,tandemx,36605,U,10030A,2021,52.61441177,-8.52e-06,0.0,-3.7403e-05,999,97.4464,62.0657,0.0002193,87.1698,32.1976,15.19143608,59186
134,135,tandemx,36605,U,10030A,2021,52.87348145,-7.67e-06,0.0,-3.3328e-05,999,97.4463,62.3217,0.0002215,80.679,14.6202,15.19144094,59190
135,136,tandemx,36605,U,10030A,2021,52.87348145,-7.67e-06,0.0,-3.3328e-05,999,97.4463,62.3217,0.0002215,80.679,14.6202,15.19144094,59190
136,137,tandemx,36605,U,10030A,2021,53.20926014,-5.31e-06,0.0,-2.2114e-05,999,97.4462,62.6525,0.0002079,76.4264,54.063,15.19145907,59195
137,138,tandemx,36605,U,10030A,2021,53.53665802,4.6e-07,0.0,5.4026e-06,999,97.4461,62.9748,0.000225,83.0723,36.8139,15.19149694,59200
138,139,tandemx,36605,U,10030A,2021,53.53665802,4.6e-07,0.0,5.4026e-06,999,97.4461,62.9748,0.000225,83.0723,36.8139,15.19149694,59200
139,140,tandemx,36605,U,10030A,2021,53.86192199,4.16e-06,0.0,2.299e-05,999,97.4461,63.2955,0.0002191,85.3965,12.2171,15.19152262,59205
140,141,tandemx,36605,U,10030A,2021,53.86192199,4.16e-06,0.0,2.299e-05,999,97.4461,63.2955,0.0002191,85.3965,12.2171,15.19152262,59205
141,142,tandemx,36605,U,10030A,2021,54.25081226,5.67e-06,0.0,3.0171e-05,999,97.4462,63.6786,0.0002149,85.1036,337.9828,15.19153889,59211
142,143,tandemx,36605,U,10030A,2021,54.53117124,6.25e-06,0.0,3.2937e-05,999,97.4462,63.955,0.0002193,85.6291,69.7539,15.19154755,59215
143,144,tandemx,36605,U,10030A,2021,54.53117124,6.25e-06,0.0,3.2937e-05,999,97.4462,63.955,0.0002193,85.6291,69.7539,15.19154755,59215
144,145,tandemx,36605,U,10030A,2021,54.64666134,5.1e-06,0.0,2.7467e-05,999,97.4462,64.0687,0.0002228,85.8203,340.7672,15.19154041,59217
145,146,tandemx,36605,U,10030A,2021,54.785468,5.58e-06,0.0,2.9763e-05,999,97.4465,64.2056,0.000216,87.0166,18.2164,15.19154503,59219
146,147,tandemx,36605,U,10030A,2021,55.10894639,6.8e-06,0.0,3.558e-05,999,97.4462,64.5241,0.0002174,88.2641,344.9357,15.1915587,59224
147,148,tandemx,36605,U,10030A,2021,55.45005123,8.43e-06,0.0,4.331e-05,999,97.446,64.8604,0.0002119,87.2996,50.2022,15.19157334,59229
148,149,tandemx,36605,U,10030A,2021,55.45005123,8.43e-06,0.0,4.331e-05,999,97.446,64.8604,0.0002119,87.2996,50.2022,15.19157334,59229
149,150,tandemx,36605,U,10030A,2021,55.78590436,7.21e-06,0.0,3.7527e-05,999,97.4462,65.1914,0.0002034,85.184,87.9063,15.1915672,59234
150,151,tandemx,36605,U,10030A,2021,55.78590436,7.21e-06,0.0,3.7527e-05,999,97.4462,65.1914,0.0002034,85.184,87.9063,15.1915672,59234
151,152,tandemx,36605,U,10030A,2021,56.2840813,6.92e-06,0.0,3.6115e-05,999,97.4463,65.6826,0.0002072,84.7896,291.0722,15.19157093,59242
152,153,tandemx,36605,U,10030A,2021,56.50785664,6.85e-06,0.0,3.5809e-05,999,97.4462,65.9028,0.0001976,78.2076,80.6895,15.19157266,59245
153,154,tandemx,36605,U,10030A,2021,56.81838618,6.53e-06,0.0,3.4275e-05,999,97.4463,66.2091,0.0001992,77.0724,339.016,15.19157463,59250
154,155,tandemx,36605,U,10030A,2021,56.81838618,6.53e-06,0.0,3.4275e-05,999,97.4463,66.2091,0.0001992,77.0724,339.016,15.19157463,59250
155,156,tandemx,36605,U,10030A,2021,57.01728174,6.57e-06,0.0,3.4458e-05,999,97.4462,66.4053,0.0001989,76.0902,347.058,15.19157797,59253
156,157,tandemx,36605,U,10030A,2021,63.48991602,2.66e-06,0.0,1.5836e-05,999,97.4469,72.785,0.0001689,87.9594,71.0224,15.19151982,59351
157,158,tandemx,36605,U,10030A,2021,63.67908376,2.23e-06,0.0,1.3822e-05,999,97.4457,72.9713,0.0001996,89.8576,23.0077,15.19151443,59354
158,159,tandemx,36605,U,10030A,2021,63.81363806,4.1e-07,0.0,5.1361e-06,999,97.4456,73.1038,0.0002052,95.9544,32.3006,15.19149752,59356
159,160,tandemx,36605,U,10030A,2021,64.19681049,-8.5e-07,0.0,-8.6468e-07,999,97.4456,73.4809,0.0002406,107.3541,315.1097,15.19148724,59362
160,161,tandemx,36605,U,10030A,2021,64.5366155,-3.49e-06,0.0,-1.3427e-05,999,97.4465,73.8166,0.0002059,101.9387,17.7006,15.19146873,59367
161,162,tandemx,36605,U,10030A,2021,64.7349999,-1.093e-05,0.0,-4.8861e-05,999,97.4462,74.0122,0.0002179,101.2421,22.6422,15.19142395,59370
162,163,tandemx,36605,U,10030A,2021,64.86366036,-1.323e-05,0.0,-5.9823e-05,999,97.4466,74.1388,0.0002273,97.7906,9.2721,15.19140745,59372
163,164,tandemx,36605,U,10030A,2021,65.19731999,-1.022e-05,0.0,-4.5471e-05,999,97.4463,74.4667,0.0002221,97.009,33.6495,15.19141807,59377
164,165,tandemx,36605,U,10030A,2021,65.531482,-1.031e-05,0.0,-4.5939e-05,999,97.446,74.7967,0.0002221,87.756,69.2386,15.19141366,59382
165,166,tandemx,36605,U,10030A,2021,65.531482,-1.031e-05,0.0,-4.5939e-05,999,97.446,74.7967,0.0002221,87.756,69.2386,15.19141366,59382
166,167,tandemx,36605,U,10030A,2021,68.356534,9.86e-06,0.0,5.0134e-05,999,97.4467,77.5823,0.0002104,90.5672,26.695,15.19157399,59425
