,Unnamed: 0,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
2250,2250,technosat,42829,59354.40726228012,2459354.90726228,6847.988878055061,1350.505010146234,-14.013334363372245,6848.03636286145,1350.4262535648552,-13.400482742904051
2251,2251,technosat,42829,59354.54145914363,2459355.041459144,6845.042297682017,1365.705537562849,-14.009432957179127,6845.237093003729,1365.432067969981,-12.35781363817452
2252,2252,technosat,42829,59354.6756560416,2459355.1756560416,6842.062780116878,1380.8995916886036,-14.003903056275863,6841.921576291795,1380.982671285336,-13.244381130980644
2253,2253,technosat,42829,59354.6756560416,2459355.1756560416,6842.062780116878,1380.8995916886036,-14.003903056275863,6841.921576291795,1380.982671285336,-13.244381130980644
2254,2254,technosat,42829,59355.21244340297,2459355.712443403,6829.799110979839,1441.6200742229123,-13.976054452240067,6829.7851714931685,1441.6879914866206,-15.892257071674972
2255,2255,technosat,42829,59355.682132500224,2459356.1821325,6818.621205044057,1494.669635847907,-13.96286338240192,6818.386917097423,1495.0786935490237,-15.821349750802467
2256,2256,technosat,42829,59355.883427835535,2459356.3834278355,6813.702805722,1517.3749175778985,-13.944021273386731,6813.405148414542,1517.5781961654566,-15.678998460952046
2257,2257,technosat,42829,59356.15182156256,2459356.6518215626,6807.026970317757,1547.6163574029397,-13.928712659870328,6807.079669160692,1547.7049205307383,-15.619016391234643
2258,2258,technosat,42829,59356.42021531239,2459356.9202153124,6800.21535694984,1577.828898429639,-13.919255442939736,6800.19004080942,1578.144483362883,-15.953240895306687
2259,2259,technosat,42829,59356.55441214098,2459357.054412141,6796.755488590602,1592.9356319030553,-13.91468011929012,6796.868263769976,1593.0665260657881,-15.240778743823638
2260,2260,technosat,42829,59356.688609004486,2459357.1886090045,6793.26629275433,1608.0223299746392,-13.903166107265273,6792.999855613883,1608.549282553179,-16.36257816795319
2261,2261,technosat,42829,59356.688609004486,2459357.1886090045,6793.26629275433,1608.0223299746392,-13.903166107265273,6792.999855613883,1608.549282553179,-16.36257816795319
2262,2262,technosat,42829,59357.09119964112,2459357.591199641,6782.59464566618,1653.2375020885777,-13.88298771822694,6782.728115468477,1653.2041505169004,-13.95551315986566
2263,2263,technosat,42829,59357.359593356494,2459357.8595933565,6775.309822116326,1683.3406011425243,-13.866691875803715,6775.302793202211,1683.5406390206297,-15.235976166407287
2264,2264,technosat,42829,59357.56088865735,2459358.0608886573,6769.752947452478,1705.9029883676178,-13.863237184310552,6769.912322768792,1705.9506661257385,-14.08039673357926
2265,2265,technosat,42829,59357.695085520856,2459358.195085521,6766.010399990048,1720.9290715547054,-13.845384016621695,6765.783686250377,1721.3456181115027,-15.292503860086885
2266,2266,technosat,42829,59357.89638089109,2459358.396380891,6760.328291941593,1743.4605188473554,-13.840025549631353,6760.08832650405,1743.651112014959,-15.024560531082544
2267,2267,technosat,42829,59358.09767620359,2459358.597676204,6754.574704982122,1765.9728865010363,-13.825368764743882,6754.703049710733,1766.0679625333794,-14.658139082956417
2268,2268,technosat,42829,59358.23187299771,2459358.7318729977,6750.695084132502,1780.967012848149,-13.824371325957197,6750.695177918344,1781.148852391621,-16.141272794927424
2269,2269,technosat,42829,59358.23187299771,2459358.7318729977,6750.695084132502,1780.967012848149,-13.824371325957197,6750.695177918344,1781.148852391621,-16.141272794927424
2270,2270,technosat,42829,59358.70156201394,2459359.201562014,6736.852369041435,1833.381780758336,-13.799675453869082,6736.61430791139,1833.90112439456,-16.137563756129886
2271,2271,technosat,42829,59358.90285727987,2459359.40285728,6730.7920168050105,1855.813946247285,-13.77935009712889,6730.554678424398,1856.1057653735143,-15.912290698428475
2272,2272,technosat,42829,59359.3725462039,2459359.872546204,6716.365220774531,1908.0727199483515,-13.750340929127066,6716.425172586087,1908.1754968388573,-14.066641016464327
2273,2273,technosat,42829,59359.3725462039,2459359.872546204,6716.365220774531,1908.0727199483515,-13.750340929127066,6716.425172586087,1908.1754968388573,-14.066641016464327
2274,2274,technosat,42829,59359.90933325235,2459360.4093332523,6699.370125435999,1967.6492179057652,-13.716789061864471,6699.217245691717,1967.7006915780294,-13.782060278621508
2275,2275,technosat,42829,59360.11062839115,2459360.610628391,6692.860532611813,1989.9589153788029,-13.710994064768284,6693.045372470436,1989.9231365412832,-13.607333138676566
2276,2276,technosat,42829,59360.44612039346,2459360.946120393,6681.840653452516,2027.0860649568851,-13.688081940222403,6681.933956549572,2027.2313089325341,-13.891868241516846
2277,2277,technosat,42829,59360.44612039346,2459360.946120393,6681.840653452516,2027.0860649568851,-13.688081940222403,6681.933956549572,2027.2313089325341,-13.891868241516846
2278,2278,technosat,42829,59360.71451400453,2459361.2145140045,6672.875472357379,2056.7390680758963,-13.673640623437104,6672.6721294158215,2057.057810177438,-14.292536934428538
2279,2279,technosat,42829,59360.91580908559,2459361.4158090856,6666.063708845276,2078.957945313713,-13.656883133860758,6665.916308078897,2079.006098052614,-13.773435973416024
2280,2280,technosat,42829,59361.11710415501,2459361.617104155,6659.181662314695,2101.1434187766413,-13.64556966700779,6659.361631532284,2101.1081491459163,-13.439444682632036
2281,2281,technosat,42829,59361.38549753465,2459361.885497534,6649.88177049755,2130.7058414265894,-13.621766105974595,6649.932466024211,2130.8167868979463,-14.136344674391193
2282,2282,technosat,42829,59361.72098908573,2459362.2209890857,6638.076236754478,2167.580726600795,-13.598806431420073,6637.849483535584,2167.863655512198,-14.307080227764498
2283,2283,technosat,42829,59362.39197197929,2459362.8919719798,6613.837965870329,2241.14210302592,-13.558159114944932,6613.878115326545,2241.235261737671,-13.94559318183658
2284,2284,technosat,42829,59362.45907025458,2459362.9590702546,6611.3666279843965,2248.489090389592,-13.554455305692462,6611.455990168752,2248.543964404249,-13.428587641969129
2285,2285,technosat,42829,59362.45907025458,2459362.9590702546,6611.3666279843965,2248.489090389592,-13.554455305692462,6611.455990168752,2248.543964404249,-13.428587641969129
2286,2286,technosat,42829,59362.72746327566,2459363.227463276,6601.410699782038,2277.826026032969,-13.52743340533574,6601.154777300304,2278.055430780491,-14.039839704351397
2287,2287,technosat,42829,59362.72746327566,2459363.227463276,6601.410699782038,2277.826026032969,-13.52743340533574,6601.154777300304,2278.055430780491,-14.039839704351397
2288,2288,technosat,42829,59363.06295465259,2459363.5629546526,6588.775309861489,2314.4419121640094,-13.514227644697709,6588.8641100352,2314.4996212834762,-13.771158870844294
2289,2289,technosat,42829,59363.39844592614,2459363.898445926,6575.935749077798,2350.972038716784,-13.483878360877055,6575.918125849848,2351.142145494175,-14.506205048720716
2290,2290,technosat,42829,59363.39844592614,2459363.898445926,6575.935749077798,2350.972038716784,-13.483878360877055,6575.918125849848,2351.142145494175,-14.506205048720716
2291,2291,technosat,42829,59363.66683890065,2459364.1668389007,6565.515719417116,2380.1497676156177,-13.463496675443968,6565.334713861308,2380.4137910798804,-14.31197104254733
2292,2292,technosat,42829,59363.86813358776,2459364.368133588,6557.611826392694,2402.008601952884,-13.453366947511402,6557.346366663333,2402.0681692619246,-14.238108512891566
2293,2293,technosat,42829,59364.06942827534,2459364.569428276,6549.638277095376,2423.828984850044,-13.440502661452369,6549.749084927209,2423.7654553248917,-13.016755811376335
2294,2294,technosat,42829,59364.20362480311,2459364.703624803,6544.278453039822,2438.3635396275167,-13.427533994659203,6544.333036387197,2438.256116056729,-14.111110830230697
2295,2295,technosat,42829,59364.53911591414,2459365.039115914,6530.736839264972,2474.654021346387,-13.394533841864147,6530.942123220804,2474.5048837447184,-12.648006674678241
2296,2296,technosat,42829,59364.67331236089,2459365.173312361,6525.263732520467,2489.147953739875,-13.390955036298283,6525.084580307062,2489.3015985617485,-13.440595128925068
2297,2297,technosat,42829,59364.87460704846,2459365.3746070485,6516.996604825462,2510.857024738468,-13.359488483337104,6516.766480498922,2510.788702960692,-13.261472691246638
2298,2298,technosat,42829,59365.0759017244,2459365.5759017244,6508.649879854439,2532.5521870415423,-13.351404722358666,6508.79653423163,2532.4020939472434,-12.601312578739972
2299,2299,technosat,42829,59365.41139277769,2459365.9113927777,6494.581210006351,2568.631120557034,-13.326292802900747,6494.612459367972,2568.6409777653903,-13.348929670592856
2300,2300,technosat,42829,59365.54558924772,2459366.045589248,6488.897303888671,2583.042180686638,-13.308007450958913,6489.101884704553,2582.884618869002,-12.37759544367831
2301,2301,technosat,42829,59365.67978569446,2459366.1797856945,6483.180871237327,2597.443262203079,-13.30946870929446,6482.972475810298,2597.589447820427,-13.400395022583012
