,index,name,norad,classification,int_desig,epoch_year,epoch_day,dn_o2,ddn_o6,bstar,set_num,inc,raan,ecc,argp,M,n,rev_num
0,1,glonass-105,32276,U,07052B,2020,2.67329634,-4.7e-07,0.0,0.0001,999,65.9389,34.5659,0.0011009,317.9585,232.622,2.13103567,9485
1,2,glonass-105,32276,U,07052B,2020,3.0794214,-4.4e-07,0.0,0.0001,999,65.939,34.5524,0.0011008,317.9526,184.1933,2.13103567,9486
2,3,glonass-105,32276,U,07052B,2020,3.47332612,-4.1e-07,0.0,0.0001,999,65.9391,34.5393,0.001104,317.9402,126.3964,2.13103572,9487
3,4,glonass-105,32276,U,07052B,2020,4.25934935,-3.5e-07,0.0,0.0001,999,65.9395,34.5132,0.0011114,317.8341,9.5129,2.13103581,9488
4,5,glonass-105,32276,U,07052B,2020,4.54667981,-3.3e-07,0.0,0.0001,999,65.9395,34.5036,0.0011115,317.7671,230.0097,2.13103575,9489
5,6,glonass-105,32276,U,07052B,2020,5.243551,-2.8e-07,0.0,0.0001,999,65.9397,34.4804,0.0011145,317.7988,44.5942,2.13103584,9491
6,7,glonass-105,32276,U,07052B,2020,6.1608773,-2.2e-07,0.0,0.0001,999,65.9401,34.4494,0.001117,317.8469,28.2875,2.13103579,9492
7,8,glonass-105,32276,U,07052B,2020,6.62215088,-1.9e-07,0.0,0.0001,999,65.9404,34.4343,0.0011252,317.9151,22.0941,2.13103604,9493
8,9,glonass-105,32276,U,07052B,2020,7.58589545,-1.5e-07,0.0,0.0001,999,65.9409,34.4022,0.0011282,317.8695,41.4924,2.13103615,9495
9,10,glonass-105,32276,U,07052B,2020,8.63836447,-1.2e-07,0.0,0.0001,999,65.9413,34.3671,0.0011297,317.8168,128.9637,2.13103616,9498
10,11,glonass-105,32276,U,07052B,2020,9.55447412,-1.1e-07,0.0,0.0001,999,65.9415,34.3368,0.0011338,317.8592,111.7292,2.13103611,9500
11,12,glonass-105,32276,U,07052B,2020,10.33957042,-1.2e-07,0.0,0.0001,999,65.9417,34.3106,0.0011342,317.8369,354.0512,2.13103617,9501
12,13,glonass-105,32276,U,07052B,2020,10.81167984,-1.3e-07,0.0,0.0001,999,65.9417,34.2945,0.001181,317.8922,356.1872,2.1310378,9502
13,14,glonass-105,32276,U,07052B,2020,11.58201992,-1.6e-07,0.0,0.0001,999,65.9428,34.269,0.0011415,317.8473,227.2064,2.13103629,9504
14,15,glonass-105,32276,U,07052B,2020,12.69904659,-2e-07,0.0,0.0001,999,65.9433,34.2314,0.0011414,317.9088,4.0908,2.13103645,9506
15,16,glonass-105,32276,U,07052B,2020,13.64586341,-2.5e-07,0.0,0.0001,999,65.9437,34.1997,0.001141,317.9823,10.3841,2.13103663,9508
16,17,glonass-105,32276,U,07052B,2020,14.35840738,-2.7e-07,0.0,0.0001,999,65.944,34.1758,0.0011418,317.859,197.1473,2.13103668,9510
17,18,glonass-105,32276,U,07052B,2020,14.87805205,-2.9e-07,0.0,0.0001,999,65.9442,34.1586,0.0011435,317.7852,235.8748,2.13103668,9511
18,19,glonass-105,32276,U,07052B,2020,15.35765362,-3e-07,0.0,0.0001,999,65.9447,34.143,0.0011538,317.6869,243.9059,2.13103661,9512
19,20,glonass-105,32276,U,07052B,2020,17.21438122,-3.1e-07,0.0,0.0001,999,65.9454,34.0812,0.0011546,317.7014,228.3102,2.13103664,9516
20,21,glonass-105,32276,U,07052B,2020,18.61681508,-3e-07,0.0,0.0001,999,65.9454,34.0349,0.0012026,317.5373,224.3692,2.13103479,9519
21,22,glonass-105,32276,U,07052B,2020,18.65994414,-3e-07,0.0,0.0001,999,65.9463,34.0326,0.0012055,317.9701,257.0215,2.1310336,9519
22,23,glonass-105,32276,U,07052B,2020,19.07730787,-3e-07,0.0,0.0001,999,65.946,34.0188,0.0011708,317.5438,217.6428,2.13103688,9520
23,24,glonass-105,32276,U,07052B,2020,20.30329618,-3e-07,0.0,0.0001,999,65.9468,33.9775,0.0011752,317.7646,77.9588,2.13103696,9523
24,25,glonass-105,32276,U,07052B,2020,20.67423343,-3.1e-07,0.0,0.0001,999,65.9472,33.9651,0.001176,317.8657,2.428,2.13103694,9523
25,26,glonass-105,32276,U,07052B,2020,21.147068,-3.2e-07,0.0,0.0001,999,65.9472,33.9494,0.0011774,317.8233,5.2132,2.13103698,9524
26,27,glonass-105,32276,U,07052B,2020,21.40568808,-3.2e-07,0.0,0.0001,999,65.9474,33.9408,0.0011838,317.9075,203.532,2.13103681,9525
27,28,glonass-105,32276,U,07052B,2020,22.56246031,-3.6e-07,0.0,0.0001,999,65.9474,33.9024,0.0011958,317.8761,10.9988,2.13103655,9527
28,29,glonass-105,32276,U,07052B,2020,22.56246031,-3.6e-07,0.0,0.0001,999,65.9474,33.9024,0.0011958,317.8761,10.9988,2.13103655,9527
29,30,glonass-105,32276,U,07052B,2020,23.2076194,-3.8e-07,0.0,0.0001,999,65.9475,33.8811,0.0011974,317.8858,145.9331,2.1310365,9529
30,31,glonass-105,32276,U,07052B,2020,23.70427725,-4.1e-07,0.0,0.0001,999,65.9475,33.8647,0.0011972,317.8553,166.9826,2.13103651,9530
31,32,glonass-105,32276,U,07052B,2020,24.57856678,-4.4e-07,0.0,0.0001,999,65.9477,33.8356,0.0012,317.8993,117.6639,2.1310365,9532
32,33,glonass-105,32276,U,07052B,2020,25.21181054,-4.6e-07,0.0,0.0001,999,65.9481,33.8144,0.0012004,318.0087,243.3573,2.13103642,9533
33,34,glonass-105,32276,U,07052B,2020,25.41862863,-4.7e-07,0.0,0.0001,999,65.9482,33.8075,0.0012021,318.005,42.0253,2.13103649,9534
34,35,glonass-105,32276,U,07052B,2020,26.48701514,-4.8e-07,0.0,0.0001,999,65.9483,33.772,0.0012067,318.0833,141.5763,2.13103629,9536
35,36,glonass-105,32276,U,07052B,2020,26.62876243,-4.8e-07,0.0,0.0001,999,65.9483,33.7673,0.001207,318.0841,250.3191,2.13103627,9536
36,37,glonass-105,32276,U,07052B,2020,27.22129903,-4.8e-07,0.0,0.0001,999,65.9486,33.7476,0.0012071,317.975,345.0023,2.13103631,9537
37,38,glonass-105,32276,U,07052B,2020,27.75885388,-4.7e-07,0.0,0.0001,999,65.9489,33.7294,0.0012084,318.1639,37.2073,2.13103627,9538
38,39,glonass-105,32276,U,07052B,2020,28.38051965,-4.5e-07,0.0,0.0001,999,65.9491,33.7087,0.0012094,318.2064,154.0851,2.13103611,9540
39,40,glonass-105,32276,U,07052B,2020,28.9318506,-4.2e-07,0.0,0.0001,999,65.9493,33.6903,0.0012092,318.2218,217.0322,2.1310361,9541
40,41,glonass-105,32276,U,07052B,2020,29.21870249,-4.1e-07,0.0,0.0001,999,65.9495,33.6804,0.0012111,318.2379,77.0793,2.13103612,9542
41,42,glonass-105,32276,U,07052B,2020,29.9371173,-3.7e-07,0.0,0.0001,999,65.9497,33.6565,0.0012121,318.2046,268.2559,2.13103607,9543
42,43,glonass-105,32276,U,07052B,2020,30.41548203,-3.4e-07,0.0,0.0001,999,65.9499,33.6405,0.0012121,318.2214,275.2242,2.13103606,9544
43,44,glonass-105,32276,U,07052B,2020,31.35112861,-2.7e-07,0.0,0.0001,999,65.9503,33.6092,0.0012128,318.4085,272.8334,2.13103602,9546
44,45,glonass-105,32276,U,07052B,2020,31.721379,-2.5e-07,0.0,0.0001,999,65.9504,33.5971,0.0012149,318.4608,196.8245,2.13103601,9547
45,46,glonass-105,32276,U,07052B,2020,31.721379,-2.5e-07,0.0,0.0001,999,65.9504,33.5971,0.0012149,318.4608,196.8245,2.13103601,9547
46,47,glonass-105,32276,U,07052B,2020,32.09361598,-2.2e-07,0.0,0.0001,999,65.9505,33.5847,0.001215,318.4566,122.3963,2.13103601,9548
47,48,glonass-105,32276,U,07052B,2020,32.29625678,-2.1e-07,0.0,0.0001,999,65.9506,33.5779,0.0012149,318.4532,277.8588,2.13103602,9548
48,49,glonass-105,32276,U,07052B,2020,33.37084997,-1.4e-07,0.0,0.0001,999,65.9509,33.5422,0.0012182,318.2839,22.42,2.13103609,9550
49,50,glonass-105,32276,U,07052B,2020,33.53935153,-1.3e-07,0.0,0.0001,999,65.9511,33.5366,0.0012191,318.4121,151.5607,2.13103615,9551
50,51,glonass-105,32276,U,07052B,2020,34.07698235,-1e-07,0.0,0.0001,999,65.9512,33.5187,0.001219,318.2813,204.144,2.13103618,9552
51,52,glonass-105,32276,U,07052B,2020,34.46619784,-9e-08,0.0,0.0001,999,65.9515,33.5057,0.0012242,318.4071,142.6135,2.13103656,9553
52,53,glonass-105,32276,U,07052B,2020,35.45178478,-6e-08,0.0,0.0001,999,65.952,33.4725,0.0012319,318.6526,178.4792,2.13103701,9555
53,54,glonass-105,32276,U,07052B,2020,36.43524605,-5e-08,0.0,0.0001,999,65.952,33.4396,0.0012357,318.7459,212.8646,2.13103711,9557
54,55,glonass-105,32276,U,07052B,2020,37.14129116,-5e-08,0.0,0.0001,999,65.9522,33.4158,0.0012368,318.8258,34.4389,2.13103718,9558
55,56,glonass-105,32276,U,07052B,2020,37.37881999,-6e-08,0.0,0.0001,999,65.9527,33.4078,0.001237,318.8391,216.6499,2.13103719,9559
56,57,glonass-105,32276,U,07052B,2020,38.11566586,-8e-08,0.0,0.0001,999,65.953,33.383,0.0012375,318.9983,61.7746,2.1310373,9561
57,58,glonass-105,32276,U,07052B,2020,38.32688378,-8e-08,0.0,0.0001,999,65.9531,33.376,0.0012374,318.9996,223.8126,2.13103731,9561
58,59,glonass-105,32276,U,07052B,2020,38.85027626,-1e-07,0.0,0.0001,999,65.9533,33.3585,0.001238,318.9993,265.3424,2.13103741,9562
59,60,glonass-105,32276,U,07052B,2020,39.26536369,-1.2e-07,0.0,0.0001,999,65.9534,33.3447,0.0012386,319.0586,223.7245,2.13103751,9563
60,61,glonass-105,32276,U,07052B,2020,39.80114632,-1.4e-07,0.0,0.0001,999,65.9534,33.327,0.0012389,319.0581,274.7593,2.13103751,9564
61,62,glonass-105,32276,U,07052B,2020,39.96760946,-1.5e-07,0.0,0.0001,999,65.9534,33.3215,0.0012385,318.7996,42.7229,2.13103751,9565
62,63,glonass-105,32276,U,07052B,2020,40.67073148,-1.9e-07,0.0,0.0001,999,65.9536,33.298,0.001239,319.1382,221.7958,2.13103755,9566
63,64,glonass-105,32276,U,07052B,2020,41.37383322,-2.2e-07,0.0,0.0001,999,65.9538,33.2745,0.0012394,319.0175,41.3126,2.13103757,9568
64,65,glonass-105,32276,U,07052B,2020,41.69198557,-2.3e-07,0.0,0.0001,999,65.9541,33.264,0.0012411,319.5901,284.8158,2.13103773,9568
65,66,glonass-105,32276,U,07052B,2020,42.3112711,-2.5e-07,0.0,0.0001,999,65.9544,33.2431,0.001242,320.0594,39.4409,2.13103771,9569
66,67,glonass-105,32276,U,07052B,2020,42.54558697,-2.6e-07,0.0,0.0001,999,65.9545,33.2353,0.0012421,320.0497,219.2098,2.13103769,9570
67,68,glonass-105,32276,U,07052B,2020,43.10346913,-2.7e-07,0.0,0.0001,999,65.9546,33.2166,0.0012424,320.0705,287.1771,2.13103763,9571
68,69,glonass-105,32276,U,07052B,2020,43.24865591,-2.8e-07,0.0,0.0001,999,65.9546,33.2117,0.0012421,319.7432,38.8868,2.13103759,9571
69,70,glonass-105,32276,U,07052B,2020,43.52105541,-2.8e-07,0.0,0.0001,999,65.9547,33.2026,0.0012427,320.0851,247.5204,2.13103759,9572
70,71,glonass-105,32276,U,07052B,2020,44.18609918,-2.9e-07,0.0,0.0001,999,65.9549,33.1803,0.0012425,319.8152,37.9895,2.13103754,9573
71,72,glonass-105,32276,U,07052B,2020,44.46529119,-2.9e-07,0.0,0.0001,999,65.955,33.1711,0.0012423,319.8268,252.1645,2.13103757,9574
72,73,glonass-105,32276,U,07052B,2020,45.41006409,-2.9e-07,0.0,0.0001,999,65.9553,33.1395,0.0012468,319.9956,256.7932,2.13103743,9576
73,74,glonass-105,32276,U,07052B,2020,45.64750566,-2.9e-07,0.0,0.0001,999,65.9554,33.1316,0.0012466,320.0001,78.9457,2.13103742,9577
74,75,glonass-105,32276,U,07052B,2020,46.35245933,-2.9e-07,0.0,0.0001,999,65.9557,33.1081,0.0012478,319.9357,259.8267,2.13103738,9578
75,76,glonass-105,32276,U,07052B,2020,46.82315834,-3e-07,0.0,0.0001,999,65.9559,33.0924,0.0012486,320.2243,260.6424,2.13103738,9579
76,77,glonass-105,32276,U,07052B,2020,47.29747956,-3e-07,0.0,0.0001,999,65.956,33.0767,0.0012476,319.9822,264.7679,2.13103735,9580
77,78,glonass-105,32276,U,07052B,2020,47.76756914,-3.1e-07,0.0,0.0001,999,65.9562,33.0611,0.0012489,320.0166,265.3702,2.13103734,9581
78,79,glonass-105,32276,U,07052B,2020,48.24479832,-3.2e-07,0.0,0.0001,999,65.9564,33.0452,0.00125,320.2832,271.2176,2.13103736,9582
79,80,glonass-105,32276,U,07052B,2020,48.71435815,-3.4e-07,0.0,0.0001,999,65.9566,33.0296,0.0012518,320.3756,271.3554,2.13103732,9583
80,81,glonass-105,32276,U,07052B,2020,49.44894395,-3.7e-07,0.0,0.0001,999,65.9568,33.005,0.0012521,320.3695,114.9109,2.13103729,9585
81,82,glonass-105,32276,U,07052B,2020,49.86062215,-3.9e-07,0.0,0.0001,999,65.9568,32.9915,0.0012524,320.5605,70.5447,2.1310372,9586
82,83,glonass-105,32276,U,07052B,2020,51.25926447,-4.6e-07,0.0,0.0001,999,65.9573,32.9448,0.0012491,320.7511,63.3433,2.13103693,9589
83,84,glonass-105,32276,U,07052B,2020,51.33500294,-4.6e-07,0.0,0.0001,999,65.9574,32.9423,0.0012489,320.7794,121.419,2.13103695,9589
84,85,glonass-105,32276,U,07052B,2020,52.43485218,-5.1e-07,0.0,0.0001,999,65.9576,32.9053,0.0012532,320.7441,245.2202,2.13103659,9591
85,86,glonass-105,32276,U,07052B,2020,52.96800294,-5.3e-07,0.0,0.0001,999,65.9578,32.8876,0.0012547,321.0632,293.9162,2.1310366,9592
86,87,glonass-105,32276,U,07052B,2020,53.43460588,-5.4e-07,0.0,0.0001,999,65.958,32.8719,0.0012554,321.0404,291.9008,2.13103653,9593
87,88,glonass-105,32276,U,07052B,2020,53.82489101,-5.4e-07,0.0,0.0001,999,65.9581,32.859,0.001256,320.8429,231.5114,2.13103643,9594
88,89,glonass-105,32276,U,07052B,2020,54.3242742,-5.5e-07,0.0,0.0001,999,65.9585,32.8423,0.0012576,321.162,254.302,2.13103639,9595
89,90,glonass-105,32276,U,07052B,2020,54.85707144,-5.4e-07,0.0,0.0001,999,65.9585,32.8247,0.0012583,321.2796,302.9276,2.13103628,9596
90,91,glonass-105,32276,U,07052B,2020,55.26941516,-5.3e-07,0.0,0.0001,999,65.9587,32.8109,0.0012591,321.304,259.2388,2.13103615,9597
91,92,glonass-105,32276,U,07052B,2020,55.80144292,-5.2e-07,0.0,0.0001,999,65.959,32.7933,0.0012601,321.4698,307.2262,2.13103606,9598
92,93,glonass-105,32276,U,07052B,2020,56.03561709,-5.1e-07,0.0,0.0001,999,65.9586,32.7855,0.0012604,321.4285,126.9186,2.13103613,9599
93,94,glonass-105,32276,U,07052B,2020,56.21401286,-5e-07,0.0,0.0001,999,65.9586,32.7795,0.0012601,321.4517,263.7545,2.13103608,9599
94,95,glonass-105,32276,U,07052B,2020,56.74645264,-4.8e-07,0.0,0.0001,999,65.959,32.762,0.0012623,321.8296,311.8457,2.13103599,9600
95,96,glonass-105,32276,U,07052B,2020,57.15477731,-4.6e-07,0.0,0.0001,999,65.9591,32.7484,0.0012619,321.819,265.1093,2.13103601,9601
96,97,glonass-105,32276,U,07052B,2020,57.40675394,-4.4e-07,0.0,0.0001,999,65.959,32.74,0.0012619,321.6144,98.6215,2.13103594,9602
97,98,glonass-105,32276,U,07052B,2020,58.10076735,-4e-07,0.0,0.0001,999,65.9593,32.7169,0.0012625,321.6239,271.0353,2.13103589,9603
98,99,glonass-105,32276,U,07052B,2020,58.34663899,-3.9e-07,0.0,0.0001,999,65.9593,32.7088,0.0012632,321.9264,99.3572,2.13103592,9604
99,100,glonass-105,32276,U,07052B,2020,59.17999354,-3.3e-07,0.0,0.0001,999,65.9595,32.6809,0.0012637,321.9861,18.6188,2.1310359,9605
100,101,glonass-105,32276,U,07052B,2020,59.43180172,-3.2e-07,0.0,0.0001,999,65.9596,32.6725,0.0012633,321.7517,212.0317,2.13103586,9606
101,102,glonass-105,32276,U,07052B,2020,60.45751164,-2.6e-07,0.0,0.0001,999,65.96,32.6384,0.0012635,321.9816,278.6918,2.13103592,9608
102,103,glonass-105,32276,U,07052B,2020,60.77954252,-2.4e-07,0.0,0.0001,999,65.9603,32.6277,0.0012624,322.0611,165.6637,2.13103599,9609
103,104,glonass-105,32276,U,07052B,2020,61.17717713,-2.2e-07,0.0,0.0001,999,65.9603,32.6145,0.0012624,322.06,110.7169,2.13103602,9610
104,105,glonass-105,32276,U,07052B,2020,61.80547066,-2e-07,0.0,0.0001,999,65.9605,32.5935,0.0012635,321.9011,232.8809,2.13103595,9611
105,106,glonass-105,32276,U,07052B,2020,62.35590251,-1.9e-07,0.0,0.0001,999,65.9608,32.5751,0.0012637,321.92,295.1349,2.131036,9612
106,107,glonass-105,32276,U,07052B,2020,62.65768201,-1.8e-07,0.0,0.0001,999,65.961,32.5639,0.0012757,323.8674,164.7109,2.13103876,9613
107,108,glonass-105,32276,U,07052B,2020,63.3035672,-1.7e-07,0.0,0.0001,999,65.961,32.5438,0.0012722,322.2067,301.8691,2.13103665,9614
108,109,glonass-105,32276,U,07052B,2020,63.57777014,-1.7e-07,0.0,0.0001,999,65.9612,32.5347,0.0012722,322.5744,151.8607,2.1310367,9615
109,110,glonass-105,32276,U,07052B,2020,64.45607045,-1.8e-07,0.0,0.0001,999,65.9611,32.5056,0.0012722,322.4448,105.7933,2.13103682,9617
110,111,glonass-105,32276,U,07052B,2020,64.72112941,-1.9e-07,0.0,0.0001,999,65.9612,32.4967,0.0012726,322.777,308.806,2.13103693,9617
111,112,glonass-105,32276,U,07052B,2020,65.19113063,-2e-07,0.0,0.0001,999,65.9614,32.4811,0.0012728,322.7765,309.3755,2.13103692,9618
112,113,glonass-105,32276,U,07052B,2020,65.60146992,-2.1e-07,0.0,0.0001,999,65.961,32.4672,0.0012728,322.8045,264.1464,2.13103695,9619
113,114,glonass-105,32276,U,07052B,2020,66.31099139,-2.4e-07,0.0,0.0001,999,65.961,32.4435,0.0012721,322.5297,88.7416,2.13103686,9621
114,115,glonass-105,32276,U,07052B,2020,66.60576784,-2.6e-07,0.0,0.0001,999,65.9613,32.4338,0.0012728,322.8904,314.5231,2.13103684,9621
115,116,glonass-105,32276,U,07052B,2020,67.32892759,-2.9e-07,0.0,0.0001,999,65.9614,32.4097,0.0012736,322.6469,149.5516,2.13103701,9623
116,117,glonass-105,32276,U,07052B,2020,67.82477733,-3.2e-07,0.0,0.0001,999,65.9617,32.3932,0.0012749,322.9841,169.614,2.13103707,9624
117,118,glonass-105,32276,U,07052B,2020,67.96067892,-3.2e-07,0.0,0.0001,999,65.9617,32.3886,0.0012751,322.9756,273.8816,2.13103708,9624
118,119,glonass-105,32276,U,07052B,2020,68.85469117,-3.6e-07,0.0,0.0001,999,65.9621,32.3587,0.0012764,323.1172,239.5965,2.13103718,9626
119,120,glonass-105,32276,U,07052B,2020,68.99843132,-3.7e-07,0.0,0.0001,999,65.9624,32.3541,0.0012755,323.1479,349.8379,2.13103712,9626
120,121,glonass-105,32276,U,07052B,2020,69.37351815,-3.8e-07,0.0,0.0001,999,65.9625,32.3416,0.0012755,323.1703,277.5696,2.13103716,9627
121,122,glonass-105,32276,U,07052B,2020,69.7153611,-4e-07,0.0,0.0001,999,65.9626,32.3302,0.001275,323.2079,179.7826,2.1310372,9628
122,123,glonass-105,32276,U,07052B,2020,70.07040323,-4.1e-07,0.0,0.0001,999,65.9627,32.3185,0.0012736,323.4624,91.9037,2.13103714,9629
123,124,glonass-105,32276,U,07052B,2020,70.61756902,-4.2e-07,0.0,0.0001,999,65.9638,32.3003,0.0012784,324.9799,150.1509,2.13103528,9630
124,125,glonass-105,32276,U,07052B,2020,73.63499682,-4.5e-07,0.0,0.0001,999,65.9646,32.1993,0.0012741,324.2939,305.7077,2.13103732,9636
125,126,glonass-105,32276,U,07052B,2020,74.09832109,-4.6e-07,0.0,0.0001,999,65.9648,32.1839,0.0012743,324.3777,301.0706,2.13103735,9637
126,127,glonass-105,32276,U,07052B,2020,74.57323001,-4.7e-07,0.0,0.0001,999,65.965,32.1681,0.0012744,324.4413,305.3409,2.13103736,9638
127,128,glonass-105,32276,U,07052B,2020,75.24192079,-4.8e-07,0.0,0.0001,999,65.9652,32.1459,0.0012729,324.5504,98.2277,2.13103719,9640
128,129,glonass-105,32276,U,07052B,2020,76.08318204,-5.1e-07,0.0,0.0001,999,65.9653,32.1184,0.0012733,324.3173,23.8476,2.13103714,9641
129,130,glonass-105,32276,U,07052B,2020,76.46245089,-5.3e-07,0.0,0.0001,999,65.9654,32.106,0.0012739,324.3403,314.7863,2.13103706,9642
130,131,glonass-105,32276,U,07052B,2020,76.81383684,-5.5e-07,0.0,0.0001,999,65.9663,32.0937,0.001265,325.1904,223.5048,2.1310367,9643
131,132,glonass-105,32276,U,07052B,2020,76.9385244,-5.5e-07,0.0,0.0001,999,65.9661,32.0904,0.0012655,324.7616,319.589,2.13103657,9643
132,133,glonass-105,32276,U,07052B,2020,77.71521578,-6e-07,0.0,0.0001,999,65.9663,32.0645,0.0012652,324.7303,195.4715,2.13103655,9645
133,134,glonass-105,32276,U,07052B,2020,77.93161395,-6.1e-07,0.0,0.0001,999,65.9667,32.0569,0.001265,325.1452,1.0705,2.13103664,9645
134,135,glonass-105,32276,U,07052B,2020,78.70841225,-6.5e-07,0.0,0.0001,999,65.9669,32.031,0.0012635,325.3287,236.8204,2.13103663,9647
135,136,glonass-105,32276,U,07052B,2020,79.52304823,-6.9e-07,0.0,0.0001,999,65.9667,32.0037,0.0012631,325.487,141.6231,2.13103652,9649
136,137,glonass-105,32276,U,07052B,2020,79.63739083,-7e-07,0.0,0.0001,999,65.9668,31.9997,0.0012621,325.5207,229.3093,2.13103654,9649
137,138,glonass-105,32276,U,07052B,2020,80.52266,-7.3e-07,0.0,0.0001,999,65.9672,31.9699,0.0012635,325.6968,188.2816,2.13103645,9651
138,139,glonass-105,32276,U,07052B,2020,80.79426674,-7.3e-07,0.0,0.0001,999,65.9672,31.9606,0.0012624,325.7645,36.581,2.13103637,9652
139,140,glonass-105,32276,U,07052B,2020,81.31815693,-7.4e-07,0.0,0.0001,999,65.9672,31.9437,0.0012636,325.7444,78.5115,2.1310363,9653
140,141,glonass-105,32276,U,07052B,2020,81.60330625,-7.4e-07,0.0,0.0001,999,65.9673,31.9342,0.0012642,325.7307,297.2816,2.1310362,9653
141,142,glonass-105,32276,U,07052B,2020,82.06770044,-7.4e-07,0.0,0.0001,999,65.9675,31.9187,0.0012646,325.7398,293.5401,2.13103622,9654
142,143,glonass-105,32276,U,07052B,2020,82.46992786,-7.4e-07,0.0,0.0001,999,65.9675,31.9053,0.001264,325.4698,242.3852,2.13103617,9655
143,144,glonass-105,32276,U,07052B,2020,82.47276411,-7.4e-07,0.0,0.0001,999,65.9675,31.9052,0.0012642,325.4807,244.5509,2.13103626,9655
144,145,glonass-105,32276,U,07052B,2020,83.1179098,-7.2e-07,0.0,0.0001,999,65.9677,31.883,0.001247,327.2966,17.6691,2.13103742,9656
145,146,glonass-105,32276,U,07052B,2020,83.48767664,-7.1e-07,0.0,0.0001,999,65.9676,31.8716,0.001262,325.7693,302.867,2.131036,9657
146,147,glonass-105,32276,U,07052B,2020,84.43320556,-6.6e-07,0.0,0.0001,999,65.9678,31.8397,0.001263,325.5347,308.4802,2.13103607,9659
147,148,glonass-105,32276,U,07052B,2020,85.38149517,-6.1e-07,0.0,0.0001,999,65.9686,31.8078,0.0012696,325.791,315.7235,2.13103664,9661
148,149,glonass-105,32276,U,07052B,2020,85.85836905,-5.8e-07,0.0,0.0001,999,65.9692,31.7913,0.0012691,326.3038,321.0527,2.1310367,9662
149,150,glonass-105,32276,U,07052B,2020,86.80256683,-5.2e-07,0.0,0.0001,999,65.9698,31.76,0.0012675,326.7041,325.0094,2.13103674,9664
150,151,glonass-105,32276,U,07052B,2020,87.10505579,-5e-07,0.0,0.0001,999,65.9699,31.75,0.0012673,326.7181,197.0549,2.13103678,9665
151,152,glonass-105,32276,U,07052B,2020,87.50313505,-4.8e-07,0.0,0.0001,999,65.9694,31.7367,0.0012641,326.8542,142.3112,2.13103672,9666
152,153,glonass-105,32276,U,07052B,2020,87.63424443,-4.7e-07,0.0,0.0001,999,65.9696,31.7324,0.0012638,326.9131,242.8359,2.13103686,9666
153,154,glonass-105,32276,U,07052B,2020,88.4747324,-4.3e-07,0.0,0.0001,999,65.9699,31.7045,0.0012652,326.6733,167.8704,2.13103695,9668
154,155,glonass-105,32276,U,07052B,2020,88.57168797,-4.3e-07,0.0,0.0001,999,65.9697,31.7013,0.0012635,326.6876,242.2378,2.13103705,9668
155,156,glonass-105,32276,U,07052B,2020,89.4514502,-4e-07,0.0,0.0001,999,65.97,31.6718,0.001261,327.1058,196.7435,2.13103712,9670
156,157,glonass-105,32276,U,07052B,2020,89.51236603,-4e-07,0.0,0.0001,999,65.9701,31.6698,0.0012606,327.112,243.47,2.13103714,9670
157,158,glonass-105,32276,U,07052B,2020,89.93859038,-3.9e-07,0.0,0.0001,999,65.9698,31.6557,0.0012586,327.1147,210.4522,2.13103715,9671
158,159,glonass-105,32276,U,07052B,2020,90.51003703,-3.8e-07,0.0,0.0001,999,65.9704,31.6367,0.0012608,327.1491,288.8138,2.13103734,9672
159,160,glonass-105,32276,U,07052B,2020,90.98314737,-3.8e-07,0.0,0.0001,999,65.9706,31.6211,0.0012603,327.1945,291.7227,2.13103734,9673
160,161,glonass-105,32276,U,07052B,2020,91.45689954,-3.8e-07,0.0,0.0001,999,65.9712,31.6058,0.0012584,327.256,295.1083,2.13103747,9674
161,162,glonass-105,32276,U,07052B,2020,91.9342317,-3.9e-07,0.0,0.0001,999,65.9713,31.5898,0.001259,327.3,301.2577,2.13103753,9675
162,163,glonass-105,32276,U,07052B,2020,92.40303734,-4e-07,0.0,0.0001,999,65.9714,31.5746,0.0012586,327.3608,300.8486,2.13103755,9676
163,164,glonass-105,32276,U,07052B,2020,93.13072797,-4.2e-07,0.0,0.0001,999,65.9715,31.5506,0.001258,327.1712,139.2985,2.13103763,9678
164,165,glonass-105,32276,U,07052B,2020,93.60026863,-4.4e-07,0.0,0.0001,999,65.9717,31.5354,0.0012506,329.2024,137.4833,2.13103896,9679
165,166,glonass-105,32276,U,07052B,2020,94.30137557,-4.7e-07,0.0,0.0001,999,65.9717,31.5117,0.0012555,327.6278,316.9234,2.13103776,9680
166,167,glonass-105,32276,U,07052B,2020,94.53570328,-4.8e-07,0.0,0.0001,999,65.9717,31.5038,0.0012563,327.7511,136.5684,2.13103772,9681
167,168,glonass-105,32276,U,07052B,2020,94.77284689,-4.9e-07,0.0,0.0001,999,65.9717,31.4959,0.0012567,327.7775,318.4708,2.13103775,9681
168,169,glonass-105,32276,U,07052B,2020,95.71825497,-5.3e-07,0.0,0.0001,999,65.9718,31.4643,0.0012537,327.8655,323.6682,2.13103785,9683
169,170,glonass-105,32276,U,07052B,2020,96.19187608,-5.5e-07,0.0,0.0001,999,65.9719,31.4485,0.0012541,327.9136,326.9664,2.13103789,9684
170,171,glonass-105,32276,U,07052B,2020,96.53430453,-5.7e-07,0.0,0.0001,999,65.9721,31.4373,0.0012561,328.0009,229.5785,2.13103781,9685
