,Unnamed: 0,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
5130,5130,terrasarx,31698,59364.63004562492,2459365.130045625,5070.756383934883,-1375.739575101061,4445.940200814802,5065.470708101576,-1372.458304397466,4452.894110746503
5131,5131,terrasarx,31698,59365.07876503468,2459365.5787650347,-1711.851794089887,1574.1744764691884,6473.225020975017,-1706.2562098388353,1572.1240429437983,6475.382415218797
5132,5132,terrasarx,31698,59365.61371163186,2459366.113711632,3056.4522945224926,-283.99838250753066,6156.4024447831225,3062.085706209412,-286.29710409004184,6153.6066800841145
5133,5133,terrasarx,31698,59365.61371163186,2459366.113711632,3056.4522945224926,-283.99838250753066,6156.4024447831225,3062.085706209412,-286.29710409004184,6153.6066800841145
5134,5134,terrasarx,31698,59365.813683194574,2459366.3136831946,4254.75162172226,-832.9345211461218,5343.378025826812,4261.651789438082,-835.9584908280839,5336.914128153878
5135,5135,terrasarx,31698,59365.813683194574,2459366.3136831946,4254.75162172226,-832.9345211461218,5343.378025826812,4261.651789438082,-835.9584908280839,5336.914128153878
5136,5136,terrasarx,31698,59366.13150743069,2459366.6315074307,-2413.908965239051,1750.6870150427285,6198.923211322098,-2408.03147320484,1748.8381992275913,6202.019085272012
5137,5137,terrasarx,31698,59366.47728634253,2459366.9772863425,6017.719231580556,-1763.0524315567686,2844.669232391604,6020.394404870508,-1764.8014894479836,2837.309425609324
5138,5138,terrasarx,31698,59366.47728634253,2459366.9772863425,6017.719231580556,-1763.0524315567686,2844.669232391604,6020.394404870508,-1764.8014894479836,2837.309425609324
5139,5139,terrasarx,31698,59366.80993849551,2459367.3099384955,6488.8351156951385,-2179.599843680324,775.9460674207435,6489.1044868096715,-2180.934743017917,764.4751203799432
5140,5140,terrasarx,31698,59366.80993849551,2459367.3099384955,6488.8351156951385,-2179.599843680324,775.9460674207435,6489.1044868096715,-2180.934743017917,764.4751203799432
5141,5141,terrasarx,31698,59367.19724355312,2459367.697243553,4424.386894920633,-802.5492052051289,5209.023200704447,4425.101472762136,-802.3459759085041,5208.372386898574
5142,5142,terrasarx,31698,59367.53125506965,2459368.0312550697,6066.218727469779,-1665.954969329876,2800.1149749318333,6066.162119317343,-1665.7280926148949,2799.8598410361333
5143,5143,terrasarx,31698,59367.53125506965,2459368.0312550697,6066.218727469779,-1665.954969329876,2800.1149749318333,6066.162119317343,-1665.7280926148949,2799.8598410361333
5144,5144,terrasarx,31698,59367.84838996548,2459368.348389965,160.92671494179046,890.7793617152527,6817.755528505912,164.10230672184355,890.1077755928774,6817.904205635988
5145,5145,terrasarx,31698,59368.11151817115,2459368.611518171,-58.87454203430246,961.0112749408898,6809.945535209104,-61.107113498904255,961.737953102367,6810.084410297054
5146,5146,terrasarx,31698,59368.51860429393,2459369.018604294,5922.310885528085,-1453.073397734351,3196.6695380051374,5921.078239035391,-1452.2826538609074,3199.1733060600072
5147,5147,terrasarx,31698,59368.51860429393,2459369.018604294,5922.310885528085,-1453.073397734351,3196.6695380051374,5921.078239035391,-1452.2826538609074,3199.1733060600072
5148,5148,terrasarx,31698,59368.7734290394,2459369.2734290394,1927.5817246527247,301.50024630401214,6595.748877110927,1924.979962626379,302.8373617571944,6596.319012205771
5149,5149,terrasarx,31698,59368.90295383101,2459369.402953831,565.3155994377931,761.0987396426423,6812.049113113585,562.589226203968,761.863308518036,6812.273963789378
5150,5150,terrasarx,31698,59369.509493321646,2459370.0094933216,6500.109352953722,-1758.4906340874231,1450.036002382953,6498.49026102082,-1756.9289694120387,1456.6913537279368
5151,5151,terrasarx,31698,59369.82685826393,2459370.326858264,1640.1505217845008,428.8564123572792,6665.981760908357,1632.1074047708153,431.768601726751,6667.543173767003
5152,5152,terrasarx,31698,59370.01667962968,2459370.5166796297,-3131.139428467713,1717.725300487519,5879.917564299112,-3123.6553615530556,1715.9300274042837,5884.7411922232195
5153,5153,terrasarx,31698,59370.49467644654,2459370.9946764465,5976.41845062533,-1255.5469806409706,3180.007503335603,5979.017254711073,-1257.2450946565712,3173.674002633196
5154,5154,terrasarx,31698,59370.99886782421,2459371.498867824,-5773.743453408807,2009.3742196585608,3165.610628813003,-5769.963336155424,2009.2262013151067,3173.7483773289737
5155,5155,terrasarx,31698,59371.33215258084,2459371.832152581,-4166.006250215143,1815.5265908577924,5166.583907620944,-4164.854017599,1815.5488125480144,5168.207914437936
