,Unnamed: 0,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
267,267,tandemx,36605,59322.92177418992,2459323.42177419,-629.2317241601036,2999.230185213312,6158.953177601927,-622.5512344954483,2988.275921358982,6164.831269653794
268,268,tandemx,36605,59323.05664327554,2459323.5566432755,338.2131563761827,1290.338289615475,6747.395799539361,341.9428377388869,1283.0815671204764,6748.345746646444
269,269,tandemx,36605,59323.12175555574,2459323.621755556,100.4219689425952,1719.2773760437422,6659.070202275703,104.48470260631568,1712.32459864334,6660.54592624858
270,270,tandemx,36605,59325.304268217646,2459325.8042682176,2641.348911198714,-3163.071250562008,5510.124026881469,2641.5237926175873,-3161.782589463332,5510.605558796025
271,271,tandemx,36605,59325.304268217646,2459325.8042682176,2641.348911198714,-3163.071250562008,5510.124026881469,2641.5237926175873,-3161.782589463332,5510.605558796025
272,272,tandemx,36605,59327.484033599496,2459327.9840335995,3670.1567593856257,-5320.571727640553,2376.161854957595,3670.879739449173,-5323.724444502969,2367.051142255352
273,273,tandemx,36605,59327.484033599496,2459327.9840335995,3670.1567593856257,-5320.571727640553,2376.161854957595,3670.879739449173,-5323.724444502969,2367.051142255352
274,274,tandemx,36605,59329.3854425461,2459329.885442546,2104.1166126510097,-1642.3265845936176,6340.070594039187,2106.6719647846076,-1646.6551957420286,6337.744813888758
275,275,tandemx,36605,59329.5250324076,2459330.025032408,3784.14499733069,-4951.698034095359,2927.7911464075223,3784.906849505143,-4954.465602022836,2921.657949633499
276,276,tandemx,36605,59329.845150196925,2459330.345150197,1665.333867104356,-894.8290134839793,6613.29519030327,1669.2453690233556,-900.6911788005816,6611.136631208031
277,277,tandemx,36605,59329.845150196925,2459330.345150197,1665.333867104356,-894.8290134839793,6613.29519030327,1669.2453690233556,-900.6911788005816,6611.136631208031
278,278,tandemx,36605,59330.16804467607,2459330.668044676,-713.5736066590989,2529.0818427476142,6357.040313156255,-713.3259153740589,2528.3780285972116,6356.984934901104
279,279,tandemx,36605,59330.51249244204,2459331.012492442,3807.274263158613,-4723.947504060465,3254.246931746447,3807.312922083385,-4724.447994580258,3253.2659964743
280,280,tandemx,36605,59330.51249244204,2459331.012492442,3807.274263158613,-4723.947504060465,3254.246931746447,3807.312922083385,-4724.447994580258,3253.2659964743
281,281,tandemx,36605,59330.837432337925,2459331.337432338,2992.483269800235,-3008.219399249633,5416.526057512667,2993.0328696595498,-3009.2760902655414,5415.195007432711
282,282,tandemx,36605,59330.837432337925,2459331.337432338,2992.483269800235,-3008.219399249633,5416.526057512667,2993.0328696595498,-3009.2760902655414,5415.195007432711
283,283,tandemx,36605,59331.09384738421,2459331.593847384,651.1222752688406,643.102286037837,6816.447039634471,646.5507333864446,647.8373409132884,6816.2689756860755
284,284,tandemx,36605,59332.139233055525,2459332.6392330555,-2537.820948711937,4465.297672122181,4581.24880617571,-2534.099823812748,4460.992623149284,4586.958076078564
285,285,tandemx,36605,59332.28583230311,2459332.785832303,2871.312372111765,-2610.7965143790047,5681.198162934825,2874.9023087376468,-2616.2593254464714,5676.7509274023305
286,286,tandemx,36605,59334.7216826966,2459335.2216826966,2560.86800122424,-1884.042797410889,6100.563567210876,2566.041761738394,-1890.8512663151719,6096.107779078822
287,287,tandemx,36605,59338.06823738432,2459338.5682373843,-2676.166830960067,3926.8986406691943,4977.365448337272,-2670.459600220849,3921.227754362517,4984.523398110257
288,288,tandemx,36605,59338.2028564238,2459338.702856424,-1538.2138776052586,2875.3167259308907,6057.20649717503,-1531.6172379230034,2868.8057552180535,6061.859784858008
289,289,tandemx,36605,59338.483048680704,2459338.9830486807,4489.400638910784,-4293.382824778882,2970.6661480048947,4491.6382536751025,-4297.909987533819,2959.5475323923497
290,290,tandemx,36605,59338.483048680704,2459338.9830486807,4489.400638910784,-4293.382824778882,2970.6661480048947,4491.6382536751025,-4297.909987533819,2959.5475323923497
291,291,tandemx,36605,59338.9320345833,2459339.4320345838,492.25354924549714,793.5044669589569,6814.235640011733,502.3611754368458,782.0246191199136,6814.5155561332895
292,292,tandemx,36605,59339.12944505783,2459339.629445058,401.140382493732,887.8933371302091,6808.579659878894,407.19006811378927,880.11781653622,6808.846490447775
293,293,tandemx,36605,59339.47160663176,2459339.971606632,4630.963228663402,-4349.518661149997,2655.994049257853,4632.92343654862,-4353.4164956576615,2645.3472902848284
294,294,tandemx,36605,59339.47160663176,2459339.971606632,4630.963228663402,-4349.518661149997,2655.994049257853,4632.92343654862,-4353.4164956576615,2645.3472902848284
295,295,tandemx,36605,59339.780917534605,2459340.2809175346,-2752.305982239564,3814.785165835085,5022.57655422568,-2745.6992235365783,3809.3830369933207,5030.2698707420905
296,296,tandemx,36605,59339.92040254641,2459340.4204025464,635.483999427402,640.3627251306851,6818.400297316428,643.901782639611,631.2394288000737,6818.2548116069065
297,297,tandemx,36605,59340.244927234016,2459340.744927234,-1573.212483081012,2761.029768237608,6101.383205510168,-1569.5452640045976,2757.5957231136244,6103.6499378224125
298,298,tandemx,36605,59342.56670047436,2459343.0667004744,4751.392322887398,-3922.556317200893,3073.398186981111,4748.224139659243,-3917.90514060574,3083.552642612453
299,299,tandemx,36605,59342.56670047436,2459343.0667004744,4751.392322887398,-3922.556317200893,3073.398186981111,4748.224139659243,-3917.90514060574,3083.552642612453
300,300,tandemx,36605,59342.56670047436,2459343.0667004744,4751.392322887398,-3922.556317200893,3073.398186981111,4748.224139659243,-3917.90514060574,3083.552642612453
301,301,tandemx,36605,59343.08092309022,2459343.58092309,44.14082718596969,1180.3209101018642,6775.629569801782,48.86509130003094,1175.0157842556544,6776.292052406218
302,302,tandemx,36605,59345.82076388877,2459346.320763889,-2987.4278448021623,1473.6138277630812,-6037.025077932197,-2988.374076836171,1474.287419728569,-6036.474658540286
303,303,tandemx,36605,59346.96289784741,2459347.4628978474,-2158.8900580627123,2754.1655277298046,5922.7957568090405,-2163.120977696714,2756.953055652346,5920.2338225547865
304,304,tandemx,36605,59347.09955065977,2459347.59955066,302.83310328809347,911.3004894219084,6810.395149029439,292.98986508952936,919.1433145542834,6809.538979446307
305,305,tandemx,36605,59347.43860800937,2459347.9386080094,4507.772832941251,-2853.7728032008863,4348.68205929661,4502.6109327161985,-2848.30241365912,4357.007166935546
306,306,tandemx,36605,59347.83161307871,2459348.3316130787,3793.3017071063127,-2079.1351079055853,5350.533464600799,3786.6055628731647,-2072.537894659257,5357.7800779751105
307,307,tandemx,36605,59348.08465028927,2459348.5846502893,-1229.381037946372,2036.307829246672,6453.913319297558,-1221.8914288426909,2030.6799184580216,6456.974963438243
308,308,tandemx,36605,59348.4258796298,2459348.92587963,4323.231595363684,-2537.4122517914934,4714.803427523457,4328.712335180741,-2542.845576519353,4707.033286068043
309,309,tandemx,36605,59348.61846945621,2459349.118469456,2280.7472043686,-668.6227060779607,6454.462234598848,2288.548861907667,-674.8664301459828,6451.360615344388
310,310,tandemx,36605,59348.93872005772,2459349.4387200577,-2362.062129908149,2749.750457884513,5847.0803744298655,-2352.1509322295233,2743.4569918292527,5854.140982007038
311,311,tandemx,36605,59349.07562993048,2459349.5756299305,285.4816634312529,910.2519249696649,6811.0078305842335,291.2143702659394,905.5596244503894,6811.439268780171
312,312,tandemx,36605,59349.3432051274,2459349.8432051274,2376.3053954560323,-711.7675036643285,6415.471868420616,2383.9513927571115,-717.6341812177882,6412.141576189259
313,313,tandemx,36605,59350.85426259274,2459351.3542625927,356.5670583731704,849.1231977172613,6815.442274446889,363.32985309115435,844.0213298311792,6815.765662146641
314,314,tandemx,36605,59351.52499369206,2459352.024993692,5336.227941188231,-3192.879530689057,2955.9993066062707,5336.748215946087,-3193.2457399985506,2954.586953680145
315,315,tandemx,36605,59351.52499369206,2459352.024993692,5336.227941188231,-3192.879530689057,2955.9993066062707,5336.748215946087,-3193.2457399985506,2954.586953680145
316,316,tandemx,36605,59351.84923790488,2459352.349237905,3787.746115804993,-1695.9661552182292,5487.9417756961375,3788.870053803374,-1696.551421328552,5486.707358639668
317,317,tandemx,36605,59351.84923790488,2459352.349237905,3787.746115804993,-1695.9661552182292,5487.9417756961375,3788.870053803374,-1696.551421328552,5486.707358639668
318,318,tandemx,36605,59352.24490392348,2459352.7449039235,3984.054740018524,-1822.94601714572,5305.790853717568,3985.291774940476,-1823.2573880382267,5304.771696879435
319,319,tandemx,36605,59352.51250493061,2459353.0125049306,5283.534953430666,-2984.4656969326707,3252.430258200249,5284.205756773903,-2985.128750410729,3250.4728346550605
320,320,tandemx,36605,59352.83349499991,2459353.333495,2041.8820069781311,-301.5187321607901,6561.065975600439,2044.6951356926297,-302.7341726582229,6559.905758361202
321,321,tandemx,36605,59352.96197209507,2459353.461972095,284.71415562699514,887.4822713103529,6814.026444273243,287.5639883948014,885.8932851082237,6814.208144307705
322,322,tandemx,36605,59353.15612049773,2459353.6561204977,-1612.4012658416948,2042.627399902174,6367.133598670144,-1619.2679792402269,2046.494160118076,6364.165826750503
323,323,tandemx,36605,59353.62501364574,2459354.1250136457,2606.969182414969,-666.2834113241976,6330.474975204494,2600.368783328537,-661.5893838675945,6333.73797923153
324,324,tandemx,36605,59353.75829843758,2459354.2582984376,3349.67929264283,-1197.6755591549293,5888.433476954211,3344.4733570793164,-1193.4518750154398,5892.005895464847
325,325,tandemx,36605,59353.944550752174,2459354.444550752,-2672.2952942576035,2578.3772949825197,5791.344829657515,-2677.326878209739,2581.048060039745,5788.126261912805
326,326,tandemx,36605,59354.08063778933,2459354.5806377893,-345.8306023820634,1265.5923471034769,6751.281587618378,-337.9018631940723,1260.3585857871121,6752.6710875326135
327,327,tandemx,36605,59354.41991116898,2459354.919911169,4565.3600062603655,-2082.872300196037,4709.688865492407,4571.660547442524,-2087.909662948323,4701.238989007211
328,328,tandemx,36605,59354.61363422452,2459355.1136342245,2913.345962766576,-826.5383861276259,6176.536540852056,2921.2128690531945,-832.0555769809886,6172.140511544266
329,329,tandemx,36605,59354.80899005802,2459355.308990058,1754.2396881004292,-38.67274724397967,6650.324033776175,1764.4336076374686,-45.21909203608882,6647.450321207008
330,330,tandemx,36605,59355.12725866912,2459355.627258669,-4069.102346438276,3142.251265164412,4574.957629390686,-4064.642188051925,3140.0117033481656,4580.576823780979
331,331,tandemx,36605,59355.47729515052,2459355.9772951505,5581.602164787267,-2865.3228230805694,2836.685956212909,5584.209170154878,-2868.1113532643676,2828.3809324758413
332,332,tandemx,36605,59355.7972427085,2459356.2972427085,1877.4025159961116,-85.84965092900653,6616.270736651358,1886.3422714493006,-90.80286363489377,6613.503718050698
333,333,tandemx,36605,59355.98754575243,2459356.4875457524,-2203.3059721376485,2210.7669242354573,6130.107724513658,-2194.083537729695,2205.867848341512,6135.3627068077685
334,334,tandemx,36605,59356.25095115742,2459356.7509511574,-2249.153763928407,2218.292175101617,6110.739894595584,-2246.1359059305128,2216.833430698489,6112.425828018356
335,335,tandemx,36605,59356.465923414566,2459356.9659234146,5740.753847128969,-2888.287694435849,2474.263130134451,5741.853107596715,-2889.480640119217,2469.8456754225203
336,336,tandemx,36605,59356.90921155084,2459357.409211551,-2497.221811794297,2297.988817160946,5983.875360072233,-2493.666787669268,2296.361899089336,5986.28328599034
337,337,tandemx,36605,59356.90921155084,2459357.409211551,-2497.221811794297,2297.988817160946,5983.875360072233,-2493.666787669268,2296.361899089336,5986.28328599034
338,338,tandemx,36605,59357.17289865762,2459357.6728986576,-2393.9751825929643,2233.7214723815378,6049.940410182724,-2397.2529335759823,2235.0309786867756,6048.165989311434
339,339,tandemx,36605,59357.58470293973,2459358.08470294,5601.836489619011,-2584.8914398191937,3057.0122820642823,5600.25909522773,-2583.485448594342,3060.5904580874167
340,340,tandemx,36605,59357.58470293973,2459358.08470294,5601.836489619011,-2584.8914398191937,3057.0122820642823,5600.25909522773,-2583.485448594342,3060.5904580874167
341,341,tandemx,36605,59357.90219528927,2459358.4021952893,266.8035204026552,876.1860114668821,6816.285351368488,263.1473850726302,878.3023663484839,6816.180790948748
342,342,tandemx,36605,59357.90219528927,2459358.4021952893,266.8035204026552,876.1860114668821,6816.285351368488,263.1473850726302,878.3023663484839,6816.180790948748
343,343,tandemx,36605,59358.16128057893,2459358.661280579,-2238.431704539385,2105.521660309534,6154.269963105239,-2246.3506280439406,2108.8642272093507,6150.216369151974
344,344,tandemx,36605,59358.57360119233,2459359.0736011923,5823.354756634068,-2659.645731156768,2536.434582032818,5820.148948704452,-2656.4696876023645,2546.587019206796
345,345,tandemx,36605,59358.57360119233,2459359.0736011923,5823.354756634068,-2659.645731156768,2536.434582032818,5820.148948704452,-2656.4696876023645,2546.587019206796
346,346,tandemx,36605,59358.890395266,2459359.390395266,355.5309200900915,827.3097797204986,6818.360684159074,345.16057993757204,832.0467335748258,6818.171695770311
347,347,tandemx,36605,59359.355781226885,2459359.855781227,2780.455175432363,-476.93402716454926,6273.775908186413,2787.516516861658,-480.64239057160177,6270.177682991633
348,348,tandemx,36605,59359.355781226885,2459359.855781227,2780.455175432363,-476.93402716454926,6273.775908186413,2787.516516861658,-480.64239057160177,6270.177682991633
349,349,tandemx,36605,59362.82077546278,2459363.320775463,-5690.124548311966,1975.8828493113483,-3351.951418700533,-5690.789801833543,1976.1742000874326,-3350.7849158680806
350,350,tandemx,36605,59363.10576065956,2459363.60576066,167.29537683553784,903.7040604394524,6816.036434163581,167.62084033783586,902.980030732377,6815.94766831486
351,351,tandemx,36605,59363.5063408101,2459364.00634081,3262.116774956222,-502.25262300656937,6036.047111058644,3262.412356398329,-502.36713949048453,6035.753185263175
352,352,tandemx,36605,59363.5063408101,2459364.00634081,3262.116774956222,-502.25262300656937,6036.047111058644,3262.412356398329,-502.36713949048453,6035.753185263175
353,353,tandemx,36605,59363.83746821759,2459364.3374682176,4147.806336747598,-935.8281300907054,5409.691026608557,4149.131820264266,-936.214676315651,5408.014888864568
354,354,tandemx,36605,59363.83746821759,2459364.3374682176,4147.806336747598,-935.8281300907054,5409.691026608557,4149.131820264266,-936.214676315651,5408.014888864568
355,355,tandemx,36605,59364.09373870352,2459364.5937387035,124.5895747038698,917.1042360552062,6815.076881562846,120.99167547028333,918.5865186376665,6814.841586041641
356,356,tandemx,36605,59364.50187377306,2459365.001873773,6087.964512225718,-2073.6870662668302,2461.150474104274,6086.728192838544,-2072.3718585922848,2464.8516773303527
357,357,tandemx,36605,59364.62571943272,2459365.1257194327,3068.6671002196063,-343.77195122608254,6147.193623705383,3063.780114383832,-341.08910666220333,6149.711215096945
358,358,tandemx,36605,59364.7677633334,2459365.2677633334,6396.382265478595,-2378.1444044347704,940.124574339092,6395.732868671513,-2376.852511353077,944.4907142335603
359,359,tandemx,36605,59364.94451679383,2459365.444516794,-3130.3842840845227,2033.5017115279725,5778.881643862831,-3133.687278252347,2034.5005733427718,5776.987719242802
360,360,tandemx,36605,59365.00940623833,2459365.5094062383,-3643.093069166132,2176.686919323716,5415.731128695738,-3652.242788140876,2178.8790133210373,5408.859244546921
361,361,tandemx,36605,59365.00940623833,2459365.5094062383,-3643.093069166132,2176.686919323716,5415.731128695738,-3652.242788140876,2178.8790133210373,5408.859244546921
362,362,tandemx,36605,59365.26525846077,2459365.765258461,-6257.395619217224,2575.677183240977,1284.0950911186164,-6260.206739651288,2574.7501419407618,1272.847137939999
363,363,tandemx,36605,59366.85331685189,2459367.353316852,-3917.4770307409326,2109.1488172229706,5249.000918340267,-3904.0581970126204,2106.1238992009794,5260.235690168983
364,364,tandemx,36605,59367.25004806696,2459367.750048067,-3138.017028719944,1889.1105361457696,5823.633245723453,-3124.0045075388384,1885.6130309698856,5832.183309755469
365,365,tandemx,36605,59367.26288988441,2459367.7628898844,4319.1043715489,-747.6344600982445,5304.184610632217,4330.833081619343,-752.5287946848238,5293.962337976826
366,366,tandemx,36605,59368.83853687486,2459369.338536875,1467.228102938969,463.1681212956424,6703.574878351896,1468.3986089414118,462.7305002664388,6703.030508368181
367,367,tandemx,36605,59369.16129195597,2459369.661291956,-2593.163669188716,1644.0360446317873,6155.967407235707,-2597.2943097014427,1644.9136876669982,6153.630698532699
368,368,tandemx,36605,59369.5097389468,2459370.009738947,6525.697936788094,-1787.9221413926816,1288.9297584721537,6524.9920422110035,-1786.9892385844405,1293.65112874045
369,369,tandemx,36605,59369.5097389468,2459370.009738947,6525.697936788094,-1787.9221413926816,1288.9297584721537,6524.9920422110035,-1786.9892385844405,1293.65112874045
370,370,tandemx,36605,59369.82685858803,2459370.326858588,1643.779825257385,427.815597563125,6665.075069020289,1637.6590933207394,429.96967175752366,6666.012924148493
371,371,tandemx,36605,59370.14901916683,2459370.649019167,-2791.385718721051,1637.1717323068,6070.549435049335,-2802.157447252278,1639.3541353856228,6064.826884608707
372,372,tandemx,36605,59370.49803025462,2459370.9980302546,6578.997762509115,-1706.880394859405,1117.9960641204734,6577.512181540426,-1704.6963858973247,1129.893684306224
373,373,tandemx,36605,59370.49803025462,2459370.9980302546,6578.997762509115,-1706.880394859405,1117.9960641204734,6577.512181540426,-1704.6963858973247,1129.893684306224
374,374,tandemx,36605,59370.805512662046,2459371.305512662,-3998.569178538392,1828.7021126548195,5292.804678693992,-4008.1877023835455,1830.2806401985183,5284.87616125021
375,375,tandemx,36605,59371.13328917837,2459371.6332891784,-4754.8141401755765,1912.8961628746404,4593.2444048320585,-4749.586065637635,1911.838381105425,4598.689949802424
376,376,tandemx,36605,59371.541648113634,2459372.0416481136,2948.686445092762,67.31016688891822,6214.723988352464,2956.3122771826143,64.83432822944658,6211.096177790635
377,377,tandemx,36605,59371.541648113634,2459372.0416481136,2948.686445092762,67.31016688891822,6214.723988352464,2956.3122771826143,64.83432822944658,6211.096177790635
378,378,tandemx,36605,59371.79381733807,2459372.293817338,-3885.9604440300495,1738.4737826874118,5405.55827099741,-3878.520398608609,1737.341869048133,5411.238457937749
379,379,tandemx,36605,59371.79381733807,2459372.293817338,-3885.9604440300495,1738.4737826874118,5405.55827099741,-3878.520398608609,1737.341869048133,5411.238457937749
380,380,tandemx,36605,59372.12942268513,2459372.629422685,-163.18541506125476,963.083999524934,6808.042936806169,-158.50303524936967,961.6287246007236,6808.214883330798
381,381,tandemx,36605,59372.39429865731,2459372.8942986573,726.6543997481947,739.5129122910937,6799.187870106079,732.7918035516175,737.9458864642705,6798.536045425914
382,382,tandemx,36605,59372.52983564837,2459373.0298356484,3039.1296193924377,88.67860559391292,6170.901598996185,3043.6622691904754,86.80901163739293,6168.681097272536
383,383,tandemx,36605,59372.80377297476,2459373.3037729748,6667.856232112092,-1481.4704037879287,893.5073179216805,6668.25723656283,-1482.303236210082,885.725564469832
384,384,tandemx,36605,59372.80377297476,2459373.3037729748,6667.856232112092,-1481.4704037879287,893.5073179216805,6668.25723656283,-1482.303236210082,885.725564469832
385,385,tandemx,36605,59373.11761270836,2459373.6176127084,-75.03937553424112,936.090774251117,6813.3831903374,-71.90652968237944,935.391615540076,6813.275159700969
386,386,tandemx,36605,59373.52736152755,2459374.027361528,6593.91451683754,-1294.2992574851778,1512.1820731890998,6594.471914946551,-1294.6562362898483,1508.5438042148355
387,387,tandemx,36605,59373.52736152755,2459374.027361528,6593.91451683754,-1294.2992574851778,1512.1820731890998,6594.471914946551,-1294.6562362898483,1508.5438042148355
388,388,tandemx,36605,59373.79172046296,2459374.291720463,6686.578819350881,-1359.8394434946315,945.2448719073471,6686.94115821796,-1360.4111955045926,938.5760305478477
389,389,tandemx,36605,59373.79172046296,2459374.291720463,6686.578819350881,-1359.8394434946315,945.2448719073471,6686.94115821796,-1360.4111955045926,938.5760305478477
390,390,tandemx,36605,59374.16726920148,2459374.667269201,-2736.6867425619494,1415.5358178473102,6150.575312013119,-2730.670259882692,1414.4349045127224,6153.265263496152
391,391,tandemx,36605,59374.57198620355,2459375.0719862035,3166.2232118058782,158.48185497302478,6105.410593122463,3171.0375198977013,157.21700017138036,6102.74975984955
392,392,tandemx,36605,59374.83270086814,2459375.332700868,1503.6413228215226,588.7423924885796,6685.824994090288,1509.9023032610628,587.5988643582292,6684.085505902776
393,393,tandemx,36605,59375.15533004608,2459375.655330046,-2737.1122171770653,1365.3846811034236,6161.656173466493,-2735.6911391049402,1365.0475390863244,6162.035225427081
394,394,tandemx,36605,59375.36134600686,2459375.861346007,2544.847975275861,358.2688024622412,6380.70396537186,2547.271286140291,358.06482366342027,6379.434608319393
395,395,tandemx,36605,59375.62613892369,2459376.126138924,3311.6370341981374,177.04497151170725,6027.368511184627,3311.875711299882,177.1414592918241,6027.009220537375
396,396,tandemx,36605,59381.21457532421,2459381.714575324,-3236.442989061032,1081.1136757777874,5973.7315320494245,-3233.0245790955814,1081.0372061310532,5975.242649382619
397,397,tandemx,36605,59381.4947589701,2459381.99475897,6127.805693823378,-117.5460993498818,3136.8943041856805,6130.456828785448,-118.18440378559366,3131.45436677667
398,398,tandemx,36605,59381.75126587972,2459382.25126588,2909.2572024894152,576.8382350492693,6206.9595384105405,2914.7421868825986,576.4194087086674,6203.958427139839
399,399,tandemx,36605,59381.75126587972,2459382.25126588,2909.2572024894152,576.8382350492693,6206.9595384105405,2914.7421868825986,576.4194087086674,6203.958427139839
400,400,tandemx,36605,59382.07615043968,2459382.57615044,77.27116651004647,889.6259995716711,6819.623552193179,84.51872411168955,888.8553581966618,6819.30273417924
401,401,tandemx,36605,59382.07615043968,2459382.57615044,77.27116651004647,889.6259995716711,6819.623552193179,84.51872411168955,888.8553581966618,6819.30273417924
402,402,tandemx,36605,59382.25901224557,2459382.7590122456,-6767.550396911359,641.3556987649258,1109.9236738682382,-6766.396357193875,641.8873555459473,1116.4784735579542
403,403,tandemx,36605,59386.70094907424,2459387.2009490742,6706.257008249961,225.6430401842185,1553.154954793799,6708.428826389424,224.2688087398238,1543.4937413442549
404,404,tandemx,36605,59386.82590571744,2459387.325905717,4395.9782820853125,709.7589813038371,5245.908644233427,4404.321061674939,709.3472977076099,5238.50375034575
405,405,tandemx,36605,59387.20900474535,2459387.7090047454,-3088.155432131673,760.3094341608592,6099.790980966496,-3081.755437277568,760.7118740220685,6102.877488198979
406,406,tandemx,36605,59387.5475628241,2459388.047562824,2772.231912048675,864.817583660231,6235.878789292289,2779.5412217264543,864.5328173207524,6232.888452181123
407,407,tandemx,36605,59387.873521238565,2459388.3735212386,620.989626237231,902.364108280565,6789.799048331586,632.0633085677223,902.5291789424041,6788.665391450223
408,408,tandemx,36605,59388.92086384259,2459389.4208638426,-3527.151164995568,621.9223879729303,5873.965618829637,-3516.133700705274,623.0351457272253,5880.433886133455
409,409,tandemx,36605,59389.19734480325,2459389.6973448037,4449.437963559345,882.8249885968937,5174.398317875151,4456.1134846367895,882.7148829456579,5168.7544177721775
410,410,tandemx,36605,59389.5898547452,2459390.089854745,2957.9494511865923,959.6399625553792,6135.960139630934,2964.0550207656834,959.7461229012489,6133.357858222305
411,411,tandemx,36605,59389.9097681134,2459390.4097681134,-3028.633804333296,626.7934269144739,6144.8469346007305,-3021.941617825841,627.5057518483534,6147.915062839808
412,412,tandemx,36605,59389.9097681134,2459390.4097681134,-3028.633804333296,626.7934269144739,6144.8469346007305,-3021.941617825841,627.5057518483534,6147.915062839808
413,413,tandemx,36605,59390.17290560203,2459390.672905602,-3226.981677467404,587.8763831276513,6047.213978900106,-3226.322655720109,587.6394548000304,6047.181514342188
414,414,tandemx,36605,59390.577939433046,2459391.077939433,2980.1896562541565,1009.9409264074006,6117.320785813574,2980.042322656999,1010.0001254380189,6117.545247002296
415,415,tandemx,36605,59390.78707048623,2459391.287070486,6869.482123728565,516.7145821443712,78.06775245394125,6869.564340984669,517.191824689758,77.72112769146752
416,416,tandemx,36605,59390.96274510399,2459391.462745104,-3563.4475239382964,494.5914375328612,5864.272812354602,-3563.1742945785945,494.3812121012678,5864.2863026479245
417,417,tandemx,36605,59391.09939681692,2459391.599396817,-524.5188845830309,849.9673525726839,6804.840927177343,-529.9425832030965,849.2104297968558,6804.262966521812
418,418,tandemx,36605,59391.43239209475,2459391.9323920947,1842.459689318679,1014.698238152204,6548.7487579284325,1836.2330081412267,1014.4353027117153,6550.492956567057
419,419,tandemx,36605,59391.632288345136,2459392.132288345,3230.3693085541872,1069.2584356154607,5979.0225166411865,3222.7043032341353,1069.2815794870703,5983.168603036594
420,420,tandemx,36605,59391.774189363234,2459392.2741893632,6819.857804906432,706.7380983679708,665.4358422017907,6819.044801514287,708.0865891447945,672.28987359556
421,421,tandemx,36605,59391.946797396056,2459392.446797396,-5485.187632807467,30.72790429927747,4158.096238488339,-5489.96815646785,29.211543941056917,4151.680628084626
422,422,tandemx,36605,59392.00931050908,2459392.509310509,-6502.86868142227,-322.9641914135895,2242.800257572772,-6506.70108021838,-325.50114644585534,2231.288489603784
423,423,tandemx,36605,59392.00931050908,2459392.509310509,-6502.714234035174,-322.95924688742707,2243.2178711365173,-6506.70108021838,-325.50114644585534,2231.288489603784
424,424,tandemx,36605,59392.00931050908,2459392.509310509,-6502.844967076512,-322.98572143796963,2242.8799512525097,-6506.70108021838,-325.50114644585534,2231.288489603784
425,425,tandemx,36605,59395.191033020616,2459395.6910330206,4172.185155823227,1328.0315184370438,5307.951568032539,4174.605588520009,1328.7393774984039,5306.191555165254
426,426,tandemx,36605,59395.30965371523,2459395.809653715,-3808.8766981482822,174.69947923490415,5727.221469059173,-3805.0242473393123,175.50949403424696,5729.174222093405
427,427,tandemx,36605,59395.457067118026,2459395.957067118,5345.444353366032,1372.2339517821674,4113.124507335277,5349.1645504001735,1372.7471167827532,4108.668488136572
428,428,tandemx,36605,59395.58415880799,2459396.084158808,3015.338579230144,1273.5326719838663,6050.772929719573,3018.9145479717017,1274.1373286246155,6048.993318386988
429,429,tandemx,36605,59395.84838258103,2459396.348382581,3438.3001172530817,1324.8897892254854,5809.8497246551,3443.6222628687688,1325.7500919533386,5806.248348599367
430,430,tandemx,36605,59395.84838258103,2459396.348382581,3438.3001172530817,1324.8897892254854,5809.8497246551,3443.6222628687688,1325.7500919533386,5806.248348599367
431,431,tandemx,36605,59396.16728074057,2459396.6672807406,-3063.1695465334974,299.8549819574187,6152.283016583242,-3060.872041038079,300.2422054251923,6153.087599848226
432,432,tandemx,36605,59396.30515563674,2459396.8051556367,802.2579926277343,1029.5796905063116,6752.805774808305,802.7710663262565,1030.3839624210373,6752.572543685607
433,433,tandemx,36605,59396.44410479162,2459396.944104792,4901.317881824854,1455.6774787052534,4607.190007557959,4903.410039421041,1456.0577331797351,4604.468321571503
434,434,tandemx,36605,59396.578654363286,2459397.0786543638,5969.68709772261,1455.8565632642972,3106.2742100358964,5970.390211537447,1456.0917936091378,3104.631255010732
435,435,tandemx,36605,59396.89714836795,2459397.397148368,260.1598517377046,948.9116446785824,6806.963769984795,262.75170459440983,949.6679128544627,6806.572933065288
436,436,tandemx,36605,59396.89714836795,2459397.397148368,260.1598517377046,948.9116446785824,6806.963769984795,262.75170459440983,949.6679128544627,6806.572933065288
437,437,tandemx,36605,59397.22079923609,2459397.720799236,-3280.2732984595123,190.1333863406325,6044.054312317265,-3282.1749517039793,189.54347603729445,6042.617725674597
438,438,tandemx,36605,59397.55959034711,2459398.059590347,2610.15278792686,1328.6627264484937,6224.384240486813,2606.3729424024405,1328.2508150405633,6226.042521949255
439,439,tandemx,36605,59397.55959034711,2459398.059590347,2610.15278792686,1328.6627264484937,6224.384240486813,2606.3729424024405,1328.2508150405633,6226.042521949255
440,440,tandemx,36605,59397.88960714126,2459398.3896071413,2999.4634881539864,1396.513530806266,6031.546153317186,2995.8019521449687,1396.214239874135,6033.2008574891615
441,441,tandemx,36605,59397.88960714126,2459398.3896071413,2999.4634881539864,1396.513530806266,6031.546153317186,2995.8019521449687,1396.214239874135,6033.2008574891615
